NCT_ID,Drug_Clean,Disease,endpoint_readout,endpoint_organ,drug_organ,endpoint_mech_category,is_on_mech_surrogate,is_surrogate_pass
NCT01850303,gemcitabine,Lung Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01769378,glimepiride,Type 2 Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT03088670,gosogliptin,"Diabetes Mellitus, Type 2",BIOMARKER,metabolic,unk,off_mech,0,1
NCT01811459,haloperidol,Delirium,other,cns,cns,ambiguous,0,0
NCT01862302,haloperidol,Postoperative Confusion,SYMPTOM_SCALE,cardiac,cns,off_mech,0,0
NCT02714543,hydrocortisone,Oral SubMucous Fibrosis,SYMPTOM_SCALE,other,metabolic,ambiguous,0,0
NCT01949805,hydroxyurea,Polycythemia Vera,BIOMARKER,hematologic,oncology,off_mech,0,0
NCT01722487,ibrutinib,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,CLINICAL_EVENT,hematologic,oncology,clinical_off_or_other,0,0
NCT01724346,ibrutinib,Chronic Lymphocytic Leukemia,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01776840,ibrutinib,Cell Lymphoma,CLINICAL_EVENT,hematologic,oncology,clinical_off_or_other,0,0
NCT01855750,ibrutinib,Cell Lymphoma,CLINICAL_EVENT,hematologic,oncology,clinical_off_or_other,0,0
NCT01973387,ibrutinib,Refractory Chronic Leukemia,CLINICAL_EVENT,hematologic,oncology,clinical_off_or_other,0,0
NCT01755728,ibuprofen,PDA,other,other,endocrine,ambiguous,0,0
NCT01861535,imiquimod,cervical intraepithelial neoplasia,other,oncology,derm,off_mech,0,0
NCT02120898,imiquimod,actinic keratosis,CLINICAL_EVENT,oncology,derm,clinical_off_or_other,0,0
NCT01778062,indacaterol,COPD,ORGAN_FUNCTION,respiratory,respiratory,on_mech_surrogate,1,1
NCT01839084,isoflurane,Renal Function After Partial Nephrectomy,ORGAN_FUNCTION,renal,cns,off_mech,0,0
NCT01705145,ivacaftor,cystic fibrosis,CLINICAL_EVENT,other,respiratory,clinical_off_or_other,0,0
NCT01707290,ivacaftor,cystic fibrosis,CLINICAL_EVENT,other,respiratory,clinical_off_or_other,0,0
NCT01807923,ivacaftor,cystic fibrosis,ORGAN_FUNCTION,respiratory,respiratory,on_mech_surrogate,1,1
NCT01807949,ivacaftor,cystic fibrosis,ORGAN_FUNCTION,respiratory,respiratory,on_mech_surrogate,1,1
NCT01897233,ivacaftor,cystic fibrosis,BIOMARKER,other,respiratory,ambiguous,0,0
NCT01931839,ivacaftor,cystic fibrosis,CLINICAL_EVENT,other,respiratory,clinical_off_or_other,0,0
NCT01946412,ivacaftor,cystic fibrosis,CLINICAL_EVENT,other,respiratory,clinical_off_or_other,0,0
NCT06310850,ketamine,Epidural Catheterization; Thoracic; Procedural Pain,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01832038,lacosamide,epilepsy,SYMPTOM_SCALE,other,cns,ambiguous,0,0
NCT01921205,lacosamide,epilepsy,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01939561,lamotrigine,Dystrophia Myotonica Type 1; Myotonia Congenita; Paramyotonia Congenita; Hyperkalemic Periodic Paralysis; Potassium-Aggravated Myotonia,SYMPTOM_SCALE,other,cns,ambiguous,0,0
NCT01865110,lenalidomide,Mantle Cell Lymphoma,CLINICAL_EVENT,other,oncology,clinical_off_or_other,0,0
NCT01938001,lenalidomide,Follicular Lymphoma,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01761266,lenvatinib,Hepatocellular Carcinoma,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01808131,lesinurad,gout,BIOMARKER,other,msk,ambiguous,0,0
NCT01740427,letrozole,Advanced Breast Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT02304107,letrozole,Infertility,other,other,oncology,ambiguous,0,0
NCT01392768,levetiracetam,Epilepsy; Partial Seizures,BIOMARKER,cns,cns,on_mech_surrogate,1,1
NCT01954121,levetiracetam,Epilepsy; Partial Seizures,other,cns,cns,ambiguous,0,0
NCT01944098,lidocaine,Postoperative Pain,SYMPTOM_SCALE,cns,respiratory,off_mech,0,0
NCT01734785,linagliptin,Type 2 Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT02376075,linagliptin,Arterial Hypertension; Albuminuria,other,renal,metabolic,off_mech,0,0
NCT01967225,linezolid,skin infection,BIOMARKER,cardiac,infection,off_mech,0,0
NCT01827293,lorazepam,Peripheral Vertigo.,SYMPTOM_SCALE,other,cns,ambiguous,0,0
NCT01805453,losartan,Newly-diagnosed Glioblastoma,other,other,cardiac,ambiguous,0,0
NCT01475643,loteprednol etabonate,cataract,other,other,sensory,ambiguous,0,0
NCT01779271,loxoprofen,Fever,other,other,msk,ambiguous,0,0
NCT01993875,lubiprostone,chronic idiopathic constipation,other,other,metabolic,ambiguous,0,0
NCT02042183,lubiprostone,functional constipation,other,other,metabolic,ambiguous,0,0
NCT01841762,macitentan,Pulmonary Arterial Hypertension,SYMPTOM_SCALE,other,cardiac,ambiguous,0,0
NCT01916252,melphalan,Multiple Myeloma,CLINICAL_EVENT,other,oncology,clinical_off_or_other,0,0
NCT02078063,mepivacaine,Insertion of Intrauterine Contraception,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01677923,metformin,Obesity,other,other,metabolic,ambiguous,0,0
NCT01697566,metformin,Endometrial Cancer,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01779375,metformin,Prediabetes; Type 2 Diabetes,other,metabolic,metabolic,ambiguous,0,0
NCT01787396,metformin,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01808690,metformin,Type 1 Diabetes,other,metabolic,metabolic,ambiguous,0,0
NCT01825798,metformin,Overweight; Autism Spectrum Disorder,SYMPTOM_SCALE,other,metabolic,ambiguous,0,0
NCT02033889,metformin,Type 2 Diabetes Mellitus,ORGAN_FUNCTION,metabolic,metabolic,on_mech_surrogate,1,1
NCT02514629,metformin,Hypogonadism; Obesity,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT02773927,metformin,Metabolic Syndrome,BIOMARKER,other,metabolic,ambiguous,0,0
NCT02778776,metformin,Metabolic Syndrome,SYMPTOM_SCALE,other,metabolic,ambiguous,0,0
NCT01958476,methadone,neonatal abstinence syndrome,CLINICAL_EVENT,other,cns,clinical_off_or_other,0,0
NCT01594333,methotrexate,Cardiovascular Disease,CLINICAL_EVENT,cardiac,oncology,clinical_off_or_other,0,0
NCT01829295,methotrexate,Uveitis,other,oncology,oncology,ambiguous,0,0
NCT01884623,methotrexate,Neck Cancer,CLINICAL_EVENT,other,oncology,clinical_off_or_other,0,0
NCT02902861,methotrexate,Psoriasis Vulgaris,SYMPTOM_SCALE,other,oncology,ambiguous,0,0
NCT01579539,methylprednisolone,Thyroid-associated Ophthalmopathy; Dry Eye Syndrome,SYMPTOM_SCALE,other,endocrine,ambiguous,0,0
NCT01644643,metronidazole,Complicated Urinary Tract Infection; Complicated Intra-abdominal Infection,SYMPTOM_SCALE,infection,derm,off_mech,0,0
NCT02328144,metronidazole,Hemorrhoids,SYMPTOM_SCALE,cns,derm,off_mech,0,0
NCT01972841,mirabegron,Urinary Bladder Overactive; Urinary Bladder Diseases\Urologic Diseases; Overactive Bladder; Urgency Incontinence,SYMPTOM_SCALE,other,endocrine,ambiguous,0,0
NCT02476175,mirabegron,Overactive Bladder; Urinary Incontinence,CLINICAL_EVENT,other,endocrine,clinical_off_or_other,0,0
NCT01801410,misoprostol,Pre-eclampsia; Fetus or Newborn; Effects of Induction of Labor,other,hepatic,endocrine,off_mech,0,0
NCT02061657,misoprostol,uterine fibroids,other,other,endocrine,ambiguous,0,0
NCT01969838,momelotinib,Primary Myelofibrosis; Post-Polycythemia Vera Myelofibrosis; Post-Essential Thrombocythemia Myelofibrosis,BIOMARKER,hematologic,oncology,off_mech,0,0
NCT01968733,moxifloxacin,Community-acquired Bacterial Pneumonia,SYMPTOM_SCALE,cns,infection,off_mech,0,0
NCT02494505,mycophenolate mofetil,Chronic Inflammatory Demyelinating Polyradiculopathy,CLINICAL_EVENT,other,unk,clinical_off_or_other,0,0
NCT01856712,naltrexone,Alcohol Dependence,other,other,cns,ambiguous,0,0
NCT05170061,nebivolol,Hypertension,BIOMARKER,cardiac,cardiac,on_mech_surrogate,1,1
NCT01743989,nilotinib,Philadelphia Chromosome Positive (PH+) Chronic Myelogenous Leukemia in Chronic Phase (CML-CP),CLINICAL_EVENT,hematologic,oncology,clinical_off_or_other,0,0
NCT01979952,nintedanib,Idiopathic Pulmonary Fibrosis,SYMPTOM_SCALE,hepatic,oncology,off_mech,0,0
NCT01610245,nitazoxanide,Influenza,SYMPTOM_SCALE,infection,infection,ambiguous,0,0
NCT01924533,olaparib,Advanced Gastric Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01755156,omarigliptin,Type 2 Diabetes Mellitus,ORGAN_FUNCTION,metabolic,unk,off_mech,0,0
NCT01814748,omarigliptin,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,unk,off_mech,0,1
NCT01841697,omarigliptin,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,unk,off_mech,0,1
NCT01661101,omeprazole,Myocardial Injury After Noncardiac Surgery (MINS),CLINICAL_EVENT,cardiac,metabolic,clinical_off_or_other,0,0
NCT01855256,oxybutynin,hyperhidrosis,SYMPTOM_SCALE,other,endocrine,ambiguous,0,0
NCT02538302,oxybutynin,nocturnal enuresis,other,other,endocrine,ambiguous,0,0
NCT02047734,ozanimod,Multiple Sclerosis,CLINICAL_EVENT,cns,oncology,clinical_off_or_other,0,0
NCT01763671,paclitaxel,Advanced Lung Cancer,CLINICAL_EVENT,other,oncology,clinical_off_or_other,0,0
NCT01822314,paclitaxel,Breast Cancer,other,other,oncology,ambiguous,0,0
NCT01839773,paclitaxel,Gastric Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01901146,paclitaxel,Breast Cancer,other,oncology,oncology,ambiguous,0,0
NCT01940497,paclitaxel,Breast Cancer,SYMPTOM_SCALE,other,oncology,ambiguous,0,0
NCT01966003,paclitaxel,Lung Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT02019277,paclitaxel,Metastatic Breast Cancer,CLINICAL_EVENT,other,oncology,clinical_off_or_other,0,0
NCT02835586,paclitaxel,Critical Ischemia,other,other,oncology,ambiguous,0,0
NCT01776424,pantoprazole,Prevention & Control,CLINICAL_EVENT,cardiac,metabolic,clinical_off_or_other,0,0
NCT01790659,paromomycin,cutaneous Leishmaniasis,CLINICAL_EVENT,oncology,metabolic,clinical_off_or_other,0,0
NCT02222376,pirfenidone,diabetic foot ulcer,other,other,oncology,ambiguous,0,0
NCT01800045,pitolisant,narcolepsy,other,other,cns,ambiguous,0,0
NCT01767714,plerixafor,Non-Hodgkin's Lymphoma,SYMPTOM_SCALE,other,oncology,ambiguous,0,0
NCT01734928,pomalidomide,Multiple Myeloma,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01560780,prasugrel,Coronary Artery Bypass,other,other,hematologic,ambiguous,0,0
NCT01641510,prasugrel,Acute Coronary Syndromes,BIOMARKER,hematologic,hematologic,on_mech_surrogate,1,1
NCT01853072,prednisolone acetate,Non-Proliferative Diabetic Retinopathy; Cataract,other,metabolic,unk,off_mech,0,0
NCT01872611,prednisolone acetate,Non-Proliferative Diabetic Retinopathy; Cataract,other,metabolic,unk,off_mech,0,0
NCT01924286,prednisone,Immune Reconstitution Inflammatory Syndrome; HIV; Tuberculosis,other,other,metabolic,ambiguous,0,0
NCT01856998,propofol,General Anesthesia; Elective Surgery,other,other,cns,ambiguous,0,0
NCT01864915,prucalopride,Bowel Cleansing; Colon Capsule Completion Times,SYMPTOM_SCALE,other,metabolic,ambiguous,0,0
NCT02135107,rabeprazole,PPI Resistant Gastroesophageal Reflux Disease,CLINICAL_EVENT,other,metabolic,clinical_off_or_other,0,0
NCT01754259,ranolazine,"Diabetes, Type I; Diabetes, Type II; Angina; Coronary Artery Disease",other,cardiac,cardiac,ambiguous,0,0
NCT01998165,remifentanil,Anesthesia,BIOMARKER,cardiac,cns,off_mech,0,0
NCT01754974,ribavirin,hepatitis C virus infection,BIOMARKER,hematologic,infection,off_mech,0,0
NCT01833533,ribavirin,hepatitis C virus infection,BIOMARKER,infection,infection,on_mech_surrogate,1,1
NCT01854528,ribavirin,Treatment of Chronic Hepatitis C Infection,BIOMARKER,other,infection,ambiguous,0,0
NCT01854697,ribavirin,hepatitis C virus infection,BIOMARKER,other,infection,ambiguous,0,0
NCT01958021,ribociclib,Advanced Breast Cancer,CLINICAL_EVENT,oncology,unk,clinical_off_or_other,0,0
NCT01709084,rilpivirine,HIV-1 infection,BIOMARKER,infection,infection,on_mech_surrogate,1,1
NCT01910402,ritonavir,"Infection, Human Immunodeficiency Virus; HIV Infections",BIOMARKER,other,infection,ambiguous,0,0
NCT01431456,rivaroxaban,Venous Thromboembolism,CLINICAL_EVENT,other,hematologic,clinical_off_or_other,0,0
NCT01877915,rivaroxaban,Heart Failure; Coronary Artery Disease,CLINICAL_EVENT,cardiac,hematologic,clinical_off_or_other,0,0
NCT02926170,rivaroxaban,Patients With Antiphospholipid Syndrome,CLINICAL_EVENT,cardiac,hematologic,clinical_off_or_other,0,0
NCT01973998,roflumilast,Chronic Obstructive Pulmonary Disease,CLINICAL_EVENT,other,respiratory,clinical_off_or_other,0,0
NCT01887600,roxadustat,anemia of chronic kidney disease,SYMPTOM_SCALE,hematologic,hematologic,ambiguous,0,0
NCT01999309,simvastatin,Schizophrenia; Schizoaffective Disorder; Schizophreniform Disorder; Psychosis NOS,SYMPTOM_SCALE,cns,cardiac,off_mech,0,0
NCT02030041,simvastatin,Dyslipidemias,SYMPTOM_SCALE,cardiac,cardiac,ambiguous,0,0
NCT01652729,sitagliptin,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01937598,sitagliptin,Type 2 Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT02043054,sitagliptin,Type 2 DIAbetes,ORGAN_FUNCTION,cardiac,metabolic,off_mech,0,0
NCT01783678,sofosbuvir,hepatitis C virus infection,other,other,infection,ambiguous,0,0
NCT01910636,sofosbuvir,hepatitis C virus infection,other,other,infection,ambiguous,0,0
NCT02021643,sofosbuvir,hepatitis C virus infection,other,other,infection,ambiguous,0,0
NCT01848639,spironolactone,end-stage kidney disease,CLINICAL_EVENT,cardiac,cardiac,clinical_on_mech,0,0
NCT01853553,spironolactone,autosomal dominant polycystic kidney disease,ORGAN_FUNCTION,other,cardiac,ambiguous,0,0
NCT01994889,tafamidis,transthyretin amyloid cardiomyopathy,CLINICAL_EVENT,cardiac,cns,clinical_off_or_other,0,0
NCT01914432,telmisartan,Hyperlipidemia; Hypertension,BIOMARKER,metabolic,cardiac,off_mech,0,1
NCT01961336,testosterone,infertility,other,other,endocrine,ambiguous,0,0
NCT01805596,ticagrelor,Coronary Artery Disease; Endothelial Function,SYMPTOM_SCALE,hematologic,hematologic,ambiguous,0,0
NCT01961856,ticagrelor,Platelet Reactivity,BIOMARKER,hematologic,hematologic,on_mech_surrogate,1,1
NCT02163954,ticagrelor,Chronic Kidney Disease,other,hematologic,hematologic,ambiguous,0,0
NCT01882439,tofacitinib,Psoriatic Arthritis,BIOMARKER,cns,oncology,off_mech,0,0
NCT01846611,trabectedin,Tube Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01721031,tramadol,Indwelling Urinary Catheter; Male Patients; General Anesthesia,SYMPTOM_SCALE,other,cns,ambiguous,0,0
NCT01682083,trametinib,positive Melanoma,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01658124,tranexamic acid,Gastrointestinal Bleeding,CLINICAL_EVENT,other,hematologic,clinical_off_or_other,0,0
NCT01881568,tranexamic acid,Blood Loss,other,other,hematologic,ambiguous,0,0
NCT02150720,tranexamic acid,Hip Fracture; Blood Loss,other,other,hematologic,ambiguous,0,0
NCT02249767,tretinoin,acne,other,oncology,derm,off_mech,0,0
NCT02329600,triamcinolone acetonide,oral lichen planus,SYMPTOM_SCALE,cns,unk,off_mech,0,0
NCT02005822,valganciclovir,Congenital Cytomegalovirus Infection; Sensorineural Hearing Loss,other,other,infection,ambiguous,0,0
NCT01983683,vancomycin,Clostridium Difficile Infection,SYMPTOM_SCALE,infection,sensory,off_mech,0,0
NCT01756885,varenicline,Smoking Among Cancer,other,other,cns,ambiguous,0,0
NCT01689519,vemurafenib,Metastatic Melanoma,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01844115,vilazodone,generalized anxiety disorder,SYMPTOM_SCALE,other,cns,ambiguous,0,0
NCT01878292,vilazodone,Major Depressive Disorder,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01871558,vildagliptin,Type 2 Diabetes Mellitus (T2DM),SYMPTOM_SCALE,metabolic,metabolic,ambiguous,0,0
NCT01802333,vorinostat,Acute Myeloid Leukemia,CLINICAL_EVENT,hematologic,oncology,clinical_off_or_other,0,0
NCT01911780,amlodipine,Hypertension,BIOMARKER,other,cardiac,ambiguous,0,0
NCT01929031,caffeine,"Pain, Postoperative; Tooth Diseases",SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01895777,dabigatran etexilate,Venous Thromboembolism,CLINICAL_EVENT,other,hematologic,clinical_off_or_other,0,0
NCT01762761,eltrombopag,purpura,BIOMARKER,hematologic,hematologic,on_mech_surrogate,1,1
NCT02949193,evogliptin,Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT02008344,favipiravir,influenza,SYMPTOM_SCALE,cns,infection,off_mech,0,0
NCT01986361,flurbiprofen,acute pharyngitis,SYMPTOM_SCALE,cns,msk,off_mech,0,0
NCT01963208,ganaxolone,drug-resistant focal epilepsy,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01975246,hydrochlorothiazide,Hypertension,BIOMARKER,other,cardiac,ambiguous,0,0
NCT01808144,lesinurad,gout,BIOMARKER,other,msk,ambiguous,0,0
NCT01814553,loperamide,"Carcinoma, Non-Small-Cell Lung",CLINICAL_EVENT,other,metabolic,clinical_off_or_other,0,0
NCT02147548,lorazepam,Healthy Volunteers,other,cns,cns,ambiguous,0,0
NCT01700959,melatonin,Cancer Malignancies,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01871415,metformin,Type 2 Diabetes Mellitus,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01871649,methotrexate,Psoriatic Arthritis,BIOMARKER,hematologic,oncology,off_mech,0,0
NCT01995201,methotrexate,Rheumatoid Arthritis,BIOMARKER,hematologic,oncology,off_mech,0,0
NCT01974024,methylprednisolone,Dexamethasone-induced Hiccup in Chemotherapy,other,other,endocrine,ambiguous,0,0
NCT02135510,metoclopramide,solid tumor,other,other,metabolic,ambiguous,0,0
NCT02468830,mirabegron,Overactive Bladder; Urinary Incontinence,SYMPTOM_SCALE,other,endocrine,ambiguous,0,0
NCT02086994,misoprostol,Pre-eclampsia,other,other,endocrine,ambiguous,0,0
NCT01808573,neratinib,Metastatic Breast Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01531114,prasugrel,Diabetes Mellitus,BIOMARKER,metabolic,hematologic,off_mech,0,1
NCT01729871,rivaroxaban,Atrial Fibrillation,CLINICAL_EVENT,cardiac,hematologic,clinical_off_or_other,0,0
NCT01455870,sitagliptin,Type 2 Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01930188,sitagliptin,Type 2 Diabetes,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01767519,solifenacin,overactive bladder,SYMPTOM_SCALE,other,endocrine,ambiguous,0,0
NCT01945775,talazoparib,Metastatic Breast Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01573442,testosterone,breast cancer,SYMPTOM_SCALE,cns,endocrine,off_mech,0,0
NCT01964352,tiotropium,Chronic Obstructive Pulmonary Disease,ORGAN_FUNCTION,respiratory,unk,off_mech,0,0
NCT01969721,tiotropium,COPD,ORGAN_FUNCTION,respiratory,unk,off_mech,0,0
NCT02006732,tiotropium,Chronic Obstructive Pulmonary Disease,ORGAN_FUNCTION,respiratory,unk,off_mech,0,0
NCT01909453,vemurafenib,Mutant Melanoma,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT01352715,abacavir,HIV-1 infection,BIOMARKER,infection,infection,on_mech_surrogate,1,1
NCT01517802,abiraterone acetate,Metastatic Castration-resistant Prostate Cancer; Metastatic Breast Cancer,CLINICAL_EVENT,other,unk,clinical_off_or_other,0,0
NCT01695135,abiraterone acetate,Prostate Cancer,other,other,unk,ambiguous,0,0
NCT01605136,afamelanotide,erythropoietic protoporphyria,SYMPTOM_SCALE,cns,derm,off_mech,0,0
NCT01345682,afatinib,Cell Cancer,CLINICAL_EVENT,oncology,oncology,clinical_on_mech,0,0
NCT03238131,albendazole,onchocerciasis,other,other,infection,ambiguous,0,0
NCT01724528,allopurinol,Tumor Lysis Syndrome,BIOMARKER,other,msk,ambiguous,0,0
NCT01987570,allopurinol,ankle sprain,other,other,msk,ambiguous,0,0
NCT01521962,alogliptin,Diabetes Mellitus,BIOMARKER,metabolic,metabolic,on_mech_surrogate,1,1
NCT01395199,amlodipine,Thalassemia; Iron Overload,other,cardiac,cardiac,ambiguous,0,0
NCT01663233,amlodipine,Essential Hypertension,BIOMARKER,cardiac,cardiac,on_mech_surrogate,1,1
NCT01690299,apremilast,psoriasis,BIOMARKER,oncology,oncology,on_mech_surrogate,1,1
NCT00764478,asenapine,bipolar disorder,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01617187,asenapine,Schizophrenia,SYMPTOM_SCALE,cns,cns,ambiguous,0,0
NCT01617200,asenapine,Schizophrenia,other,other,cns,ambiguous,0,0
NCT01573351,asunaprevir,hepatitis C virus infection,other,other,infection,ambiguous,0,0
NCT01718145,asunaprevir,hepatitis C virus infection,other,other,infection,ambiguous,0,0
NCT01557400,ataluren,Duchenne Muscular Dystrophy; Becker Muscular Dystrophy; Dystrophinopathy,CLINICAL_EVENT,oncology,msk,clinical_off_or_other,0,0
NCT01543555,atorvastatin,Myocardial Infarction; Peripheral Vascular Disease; Aortic Aneurism,CLINICAL_EVENT,cardiac,cardiac,clinical_on_mech,0,0
NCT01820767,atorvastatin,Chronic Kidney Disease,other,other,cardiac,ambiguous,0,0
NCT02355704,atorvastatin,Renal Insufficiency,other,other,cardiac,ambiguous,0,0
NCT01727193,azathioprine,Myasthenia Gravis,BIOMARKER,hematologic,oncology,off_mech,0,0
NCT01738282,baclofen,alcohol dependence,other,other,msk,ambiguous,0,0
NCT01710358,baricitinib,Rheumatoid Arthritis,CLINICAL_EVENT,cns,oncology,clinical_off_or_other,0,0
NCT01711359,baricitinib,Rheumatoid Arthritis,CLINICAL_EVENT,cns,oncology,clinical_off_or_other,0,0
NCT01721057,baricitinib,Rheumatoid Arthritis,CLINICAL_EVENT,cns,oncology,clinical_off_or_other,0,0
NCT01583218,betrixaban,venous thromboembolism,CLINICAL_EVENT,respiratory,hematologic,clinical_off_or_other,0,0
NCT01655095,bisacodyl,Quality of Bowel Preparation for the Colon Capsule; Colon Capsule Completion Rates; Colon Capsule Polyp Detection,SYMPTOM_SCALE,other,metabolic,ambiguous,0,0
