NCT_ID,Drug_Clean,Disease,is_cytotoxic,disease_is_oncology,safety_cytotoxic_cap,cap_reason
NCT01296412,sitagliptin,"Diabetes Mellitus, Type 2",0,0,0,
NCT01198145,sulfasalazine,With Cancer,0,1,0,
NCT01435655,tafamidis,transthyretin amyloid polyneuropathy,0,0,0,
NCT01429116,tasimelteon,non-24-hour sleep-wake disorder,0,0,0,
NCT01430754,tasimelteon,non-24-hour sleep-wake disorder,0,0,0,
NCT01301833,teneligliptin,Type 2 Diabetes,0,0,0,
NCT01294787,tiotropium,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01431274,tiotropium,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01431287,tiotropium,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01357252,vildagliptin,Type 2 Diabetes,0,0,0,
NCT01115673,acetaminophen,Pain,0,0,0,
NCT01216163,acetaminophen,Pain,0,0,0,
NCT04704713,afamelanotide,polymorphic light eruption,0,0,0,
NCT01235637,alfentanil,Child Comfort; Morphine; Intensive Care Units; Pediatric,0,0,0,
NCT01151410,aliskiren,Hypertension,0,0,0,
NCT01318395,aliskiren,pulmonary arterial hypertension,0,0,0,
NCT01715207,aliskiren,Marfan syndrome,0,0,0,
NCT01092221,allopurinol,mania,0,0,0,
NCT01101035,allopurinol,cardiovascular disease,0,0,0,
NCT01289119,alogliptin,Type 2 Diabetes,0,0,0,
NCT01224210,ambrisentan,portopulmonary hypertension,0,0,0,
NCT01173809,amiodarone,atrial fibrillation,0,0,0,
NCT01194219,apremilast,plaque psoriasis,0,0,0,
NCT01232283,apremilast,plaque psoriasis,0,0,0,
NCT01072630,armodafinil,Major Depression,0,0,0,
NCT01072929,armodafinil,Major Depression,0,0,0,
NCT01142596,asenapine,schizophrenia,0,0,0,
NCT01140451,ataluren,Cystic Fibrosis,0,0,0,
NCT01236365,atorvastatin,Type 1 Diabetes,0,0,0,
NCT01074047,azacitidine,Acute Myeloid Leukemia,1,1,1,cytotoxic_managed_toxicity
NCT01133626,beclomethasone dipropionate,perennial allergic rhinitis,0,0,0,
NCT01059630,bendamustine,Non-Hodgkin's Lymphoma,1,1,1,cytotoxic_managed_toxicity
NCT01073163,bendamustine,Cell Lymphoma,1,1,1,cytotoxic_managed_toxicity
NCT01222247,betamethasone,Pregnancy; Respiratory Distress Syndrome; Pregnancy Outcomes; Preterm Birth,0,0,0,
NCT01218607,bosentan,Mild Pulmonary Vascular Disease,0,0,0,
NCT01143181,brincidofovir,adenovirus infection,0,0,0,
NCT01261325,brivaracetam,epilepsy,0,0,0,
NCT01035190,budesonide,Bronchopulmonary Dysplasia,0,0,0,
NCT01100112,budesonide,"Colitis, Ulcerative",0,0,0,
NCT01209208,budesonide,Lymphocytic Colitis,0,0,0,
NCT01114308,buprenorphine,opioid use disorder,0,0,0,
NCT01256450,buprenorphine,Low back pain,0,0,0,
NCT00943618,bupropion,Smoking Cessation,0,0,0,
NCT01135212,candesartan cilexetil,essential hypertension,0,0,0,
NCT01026142,capecitabine,Metastatic Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01097018,capecitabine,Advanced Colorectal Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01112826,capecitabine,Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT05029297,capsaicin,diabetic neuropathy,0,0,0,
NCT01058096,cariprazine,bipolar disorder,0,0,0,
NCT01058668,cariprazine,Bipolar I Disorder,0,0,0,
NCT01059539,cariprazine,Bipolar I Disorder,0,0,0,
NCT01104766,cariprazine,schizophrenia,0,0,0,
NCT01104779,cariprazine,schizophrenia,0,0,0,
NCT01104792,cariprazine,schizophrenia,0,0,0,
NCT01130181,vitamin D3,vitamin D deficiency,0,0,0,
NCT01138475,vitamin D3,Gastric Bypass; Parathyroid Hormone,0,0,0,
NCT01190683,vitamin D3,vitamin D deficiency,0,0,0,
NCT02005718,vitamin D3,chronic kidney disease,0,0,0,
NCT00975221,cinacalcet,"Hyperparathyroidism, Primary; Hypercalcemia",0,0,0,
NCT01208922,ciprofloxacin,Traveler's Diarrhea,0,0,0,
NCT01179828,clobazam,Low back pain,0,0,0,
NCT01031680,dapagliflozin,Type 2 Diabetes Mellitus,0,0,0,
NCT01042977,dapagliflozin,Type 2 Diabetes Mellitus,0,0,0,
NCT01095653,dapagliflozin,Type 2 Diabetes,0,0,0,
NCT01095666,dapagliflozin,Type 2 Diabetes,0,0,0,
NCT01137474,dapagliflozin,Type 2 Diabetes,0,0,0,
NCT01195662,dapagliflozin,Type 2 Diabetes,0,0,0,
NCT01184872,daptomycin,Infections,0,0,0,
NCT01219881,desflurane,Cystoscopes; Baxter Anaesthesia Brand of Desflurane; Sevoflurane,0,0,0,
NCT01527786,desvenlafaxine,Depression,0,0,0,
NCT01062568,dexamethasone,Development,0,0,0,
NCT01170780,dexamethasone,Inguinal Hernia; Femoral Hernia,0,0,0,
NCT01176240,droxidopa,Parkinson's Disease,0,0,0,
NCT01089556,duloxetine,"Diabetic Neuropathy, Painful",0,0,0,
NCT01140906,duloxetine,Major Depressive Disorder,0,0,0,
NCT01212991,enzalutamide,Metastatic Prostate Cancer,0,1,0,
NCT01115855,eplerenone,Heart Failure,0,0,0,
NCT01319344,eplerenone,Metabolic Syndrome; Endothelial Dysfunction,0,0,0,
NCT01069900,ertapenem,intra-abdominal infection,0,0,0,
NCT01422720,eslicarbazepine acetate,epilepsy,0,0,0,
NCT01069939,esomeprazole,Prevention,0,0,0,
NCT01198834,etodolac,ankle sprain,0,0,0,
NCT01091675,etoricoxib,ankylosing spondylitis,0,0,0,
NCT01199861,fingolimod,Multiple Sclerosis,0,0,0,
NCT01201356,fingolimod,Multiple Sclerosis,0,0,0,
NCT01086384,fluticasone furoate,asthma,0,0,0,
NCT01159912,fluticasone furoate,asthma,0,0,0,
NCT00981058,gemcitabine,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01072981,gemcitabine,Surgically Resected Pancreatic Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01167881,glimepiride,Type 2 Diabetes,0,0,0,
NCT01189890,glimepiride,Type 2 Diabetes Mellitus,0,0,0,
NCT01087658,glutamine,colorectal cancer,0,1,0,
NCT01132118,hydroxychloroquine,Rheumatoid Arthritis,0,0,0,
NCT01148043,hydroxychloroquine,Osteoarthritis,0,0,0,
NCT01171794,ibuprofen,Altitude Sickness,0,0,0,
NCT01151852,imatinib,Gastrointestinal Stromal Tumors,0,1,0,
NCT01068600,indacaterol,chronic obstructive pulmonary disease,0,0,0,
NCT01079130,indacaterol,asthma,0,0,0,
NCT01089127,indacaterol,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01117012,ivacaftor,cystic fibrosis,0,0,0,
NCT01301079,ketamine,Pain; Hyperalgesia; Inflammatory Response,0,0,0,
NCT00770133,ketotifen,allergic conjunctivitis,0,0,0,
NCT01509261,lansoprazole,Erosive Esophagitis; GERD,0,0,0,
NCT01029262,lenalidomide,Anemia,0,0,0,
NCT01109004,lenalidomide,Multiple Myeloma,0,1,0,
NCT01243476,lenalidomide,Myelodysplastic Syndrome,0,0,0,
NCT01121848,leucovorin,Pancreatic Cancer,0,1,0,
NCT01063764,levetiracetam,Epilepsy; Partial Seizures,0,0,0,
NCT01228747,levetiracetam,Epilepsy; Generalized Tonic-Clonic Seizures,0,0,0,
NCT01087502,linagliptin,diabetes Mellitus,0,0,0,
NCT01194830,linagliptin,Type 2 Diabetes,0,0,0,
NCT01204294,linagliptin,"Diabetes Mellitus, Type 2",0,0,0,
NCT01214239,linagliptin,"Diabetes Mellitus, Type 2",0,0,0,
NCT01215097,linagliptin,"Diabetes Mellitus, Type 2",0,0,0,
NCT01170221,linezolid,skin and soft tissue bacterial infection,0,0,0,
NCT01060072,loteprednol etabonate,inflammation,0,0,0,
NCT01298219,lubiprostone,opioid-induced constipation,0,0,0,
NCT01173562,mebendazole,Healthy Volunteers,0,0,0,
NCT01357031,melatonin,Migraine,0,0,0,
NCT01412372,mesalamine,irritable bowel syndrome,0,0,0,
NCT01034111,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT01076075,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT01106625,metformin,"Diabetes Mellitus, Type 2",0,0,0,
NCT01126580,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT01137812,metformin,"Diabetes Mellitus, Type 2",0,0,0,
NCT01169779,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT01063062,methotrexate,Rheumatoid Arthritis,1,0,1,cytotoxic_managed_toxicity
NCT01142726,methotrexate,Rheumatoid Arthritis,1,0,1,cytotoxic_managed_toxicity
NCT01188798,methotrexate,Graft-versus-host Disease,1,0,1,cytotoxic_managed_toxicity
NCT01232920,methotrexate,Uveitis,1,0,1,cytotoxic_managed_toxicity
NCT01251614,methotrexate,Plaque Psoriasis,1,0,1,cytotoxic_managed_toxicity
NCT01186770,methylnaltrexone,constipation,0,0,0,
NCT01371565,mifepristone,pituitary-dependent Cushing's disease,0,0,0,
NCT01302964,mirtazapine,Autism Spectrum Disorders,0,0,0,
NCT02937285,mitoxantrone,Multiple Sclerosis,1,0,1,cytotoxic_managed_toxicity
NCT01440621,modafinil,in Cancer,0,1,0,
NCT01135134,mometasone furoate,perennial allergic rhinitis,0,0,0,
NCT01002742,mycophenolate mofetil,Graft-versus-Host Disease; Immune System Disorders,0,0,0,
NCT01092962,mycophenolate mofetil,Idiopathic Nephrotic Syndrome,0,0,0,
NCT01140217,norethindrone acetate,Contraceptive Usage,0,0,0,
NCT01065649,nortriptyline,gastroesophageal reflux disease,0,0,0,
NCT01150162,omeprazole,Gastric Ulcer,0,0,0,
NCT01338077,omeprazole,Gastroesophageal Reflux Disease; Heartburn,0,0,0,
NCT01121042,ondansetron,Schizoaffective and Schizophreniform Disorders; Schizophrenia,0,0,0,
NCT01084876,paclitaxel,Metastatic Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01107626,paclitaxel,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01166542,paclitaxel,Neck Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01170663,paclitaxel,Gastric Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01204749,paclitaxel,Ovarian Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01239732,paclitaxel,Ovarian Cancer,1,1,1,cytotoxic_managed_toxicity
NCT04127019,paclitaxel,Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01034163,panobinostat,Hodgkin lymphoma,0,1,0,
NCT01284556,phenobarbital,epilepsy,0,0,0,
NCT01225081,pioglitazone,Type 2 Diabetes Mellitus,0,0,0,
NCT01178281,pomalidomide,Primary Myelofibrosis; MPN-associated Myelofibrosis,0,0,0,
NCT01155765,prasugrel,Hemodialysis; Chronic Renal Failure,0,0,0,
NCT01336348,prasugrel,ST Segment Elevation Myocardial Infarction,0,0,0,
NCT01353235,prednisolone,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01124838,prednisone,Uveitis,0,0,0,
NCT01138657,prednisone,Uveitis,0,0,0,
NCT01193244,prednisone,Prostate Cancer,0,1,0,
NCT01193257,prednisone,Prostate Cancer,0,1,0,
NCT01143064,progesterone,Brain Injuries,0,0,0,
NCT01116206,prucalopride,constipation,0,0,0,
NCT01147926,prucalopride,constipation,0,0,0,
NCT01251822,prucalopride,constipation,0,0,0,
NCT01197846,quetiapine,Bipolar Disorder,0,0,0,
NCT01258049,quinine,Plasmodium falciparum malaria,0,0,0,
NCT01231516,raltegravir,infection,0,0,0,
NCT01174173,ranolazine,Angina; Pulmonary Arterial Hypertension,0,0,0,
NCT01241760,ribavirin,hepatitis C virus infection,0,0,0,
NCT01263860,ribavirin,hepatitis C virus infection,0,0,0,
NCT01106586,ritonavir,HIV; HIV Infections,0,0,0,
NCT01094886,rivaroxaban,"Arthritis; Osteoarthritis, Knee; Osteoarthritis, Hip; Thromboembolism",0,0,0,
NCT01183806,rivastigmine,Alzheimer's Disease,0,0,0,
NCT01082744,ropivacaine,Pain,0,0,0,
NCT01151540,rufinamide,Lennox-Gastaut syndrome,0,0,0,
NCT00946998,sertraline,Chronic Kidney Disease; Depression,0,0,0,
NCT01098318,sertraline,Major Depressive Disorder,0,0,0,
NCT01214382,sertraline,Roux en Y Gastric Bypass Surgery,0,0,0,
NCT01120405,sevoflurane,coronary artery disease,0,0,0,
NCT01095185,simvastatin,"Cirrhosis; Hypertension, Portal; Bleeding Esophageal Varices; Portal Vein Thrombosis",0,0,0,
NCT02134626,simvastatin,Portal Hypertension; Esophageal Varices; Liver Cirrhosis,0,0,0,
NCT01081834,sitagliptin,"Diabetes Mellitus, Type 2",0,0,0,
NCT01106677,sitagliptin,"Diabetes Mellitus, Type 2",0,0,0,
NCT01177813,sitagliptin,Type 2 Diabetes,0,0,0,
NCT01340768,sitagliptin,Type 2 Diabetes,0,0,0,
NCT00803023,sodium oxybate,fibromyalgia,0,0,0,
NCT01059136,spironolactone,myocardial infarction,0,0,0,
NCT01265901,sunitinib,Cell Carcinoma,0,1,0,
NCT01139762,tadalafil,Benign Prostatic Hyperplasia; Enlarged Prostate,0,0,0,
NCT01152190,tadalafil,Benign Prostatic Hyperplasia,0,0,0,
NCT01222520,telmisartan,Hypertension,0,0,0,
NCT01119937,tiotropium,chronic obstructive pulmonary disease,0,0,0,
NCT01076010,tivozanib,Subjects Who Have Participated in a Study of Tivozanib Versus Sorafenib in Kidney Carcinoma,0,1,0,
NCT01214421,tolvaptan,Autosomal Dominant Polycystic Kidney Disease (ADPKD),0,0,0,
NCT01349348,tolvaptan,Ascites; Hepatic Cirrhosis,0,0,0,
NCT01417754,toremifene,Circulatory; Change,0,0,0,
NCT01306370,tranexamic acid,Knee Arthropathy,0,0,0,
NCT01142258,trazodone,Sleep Disorder,0,0,0,
NCT01572350,triamcinolone acetonide,diabetic macular edema,0,0,0,
NCT01176409,valacyclovir,Human Immunodeficiency Virus; Herpes Simplex,0,0,0,
NCT01162239,varenicline,nicotine dependence,0,0,0,
NCT01314001,varenicline,nicotine dependence,0,0,0,
NCT01006980,vemurafenib,Metastatic Melanoma,0,1,0,
NCT01181895,vilanterol,asthma,0,0,0,
NCT01122641,vildagliptin,Insulin Resistance; Microvascular Disease,0,0,0,
NCT01159249,vildagliptin,Type 2 Diabetes,0,0,0,
NCT01224366,vildagliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01233622,vildagliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01257451,vildagliptin,Type 2 Diabetes,0,0,0,
NCT01262586,vildagliptin,Type II Diabetes Mellitus,0,0,0,
NCT01822548,vildagliptin,Type 2 Diabetes,0,0,0,
NCT01152996,vortioxetine,depressive disorder,0,0,0,
NCT01153009,vortioxetine,Major Depressive Disorder,0,0,0,
NCT01163266,vortioxetine,Major Depressive Disorder,0,0,0,
NCT01179516,vortioxetine,Major Depressive Disorder,0,0,0,
NCT01130025,warfarin,in Cancer,0,1,0,
NCT01182441,warfarin,Atrial Fibrillation; Stroke,0,0,0,
NCT01758640,warfarin,Anticoagulation in Pregnancy,0,0,0,
NCT01178073,ambrisentan,"Hypertension, Pulmonary",0,0,0,
NCT01160380,armodafinil,Treat Cancer,0,1,0,
NCT01190267,asenapine,schizophrenia,0,0,0,
NCT01154036,atorvastatin,Hypercholesterolemia,0,0,0,
NCT01113489,beclomethasone dipropionate,allergic rhinitis,0,0,0,
NCT01073930,bisacodyl,Bowel Preparation,0,0,0,
NCT01073943,bisacodyl,Bowel Preparation,0,0,0,
NCT01078714,bumetanide,autism spectrum disorder,0,0,0,
NCT01217892,dapagliflozin,Type 2 Diabetes,0,0,0,
NCT01182376,dronedarone,Atrial Fibrillation,0,0,0,
NCT01254344,ertapenem,Infection; Surgical Site Infection,0,0,0,
NCT01118572,etodolac,postoperative pain,0,0,0,
NCT01197521,fostamatinib,Rheumatoid Arthritis,0,0,0,
NCT01197534,fostamatinib,Rheumatoid Arthritis,0,0,0,
NCT01197755,fostamatinib,Rheumatoid Arthritis,0,0,0,
NCT01002573,ibuprofen,Fever,0,0,0,
NCT00922233,levonorgestrel,Healthy,0,0,0,
NCT01084005,linagliptin,Type 2 Diabetes,0,0,0,
NCT01243424,linagliptin,Type 2 Diabetes,0,0,0,
NCT01090713,lisdexamfetamine,binge eating disorder,0,0,0,
NCT00971165,losartan,Hypertension; Cardiovascular Disease,0,0,0,
NCT01135433,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT01101438,metformin,Breast Cancer,0,1,0,
NCT01131273,methadone,HIV infection,0,0,0,
NCT01034137,methotrexate,Rheumatoid Arthritis,1,0,1,cytotoxic_managed_toxicity
NCT01185301,methotrexate,Rheumatoid Arthritis,1,0,1,cytotoxic_managed_toxicity
NCT01165424,mometasone furoate,perennial allergic rhinitis,0,0,0,
NCT01014442,mycophenolate mofetil,Lung Transplantation,0,0,0,
NCT01120184,paclitaxel,Metastatic Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02729441,perindopril,Diabetes; Microalbuminuria,0,0,0,
NCT01109784,prasugrel,Coronary Artery Disease (CAD); Acute Coronary Syndrome (ACS),0,0,0,
NCT01075555,pravastatin,Liver Cancer,0,1,0,
NCT00532493,prazosin,post-traumatic stress disorder,0,0,0,
NCT01227824,raltegravir,infection,0,0,0,
NCT01048398,remifentanil,Labor pain,0,0,0,
NCT01719770,rocuronium,cardiac arrest,0,0,0,
NCT01046110,sitagliptin,Type 2 Diabetes,0,0,0,
NCT01098539,sitagliptin,Type 2 Diabetes,0,0,0,
NCT01062763,spironolactone,diabetes mellitus,0,0,0,
NCT01064310,sunitinib,Metastatic Kidney Cancer,0,1,0,
NCT01087671,tafluprost,open-angle glaucoma,0,0,0,
NCT01163032,tasimelteon,non-24-hour sleep-wake disorder,0,0,0,
NCT01120691,tiotropium,COPD,0,0,0,
NCT01202188,tiotropium,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01280721,tolvaptan,Autosomal Dominant Polycystic Kidney Disease （ADPKD),0,0,0,
NCT00860977,valacyclovir,HIV Infection; Herpes Simplex Type II; HIV Infections,0,0,0,
NCT03775421,macitentan,Congenital Heart Disease With Fontan Circulation,0,0,0,
NCT01133990,E7820,Metastatic Colorectal Cancer,0,1,0,
NCT02901431,RO5285119,Autism Spectrum Disorder,0,0,0,
NCT06515418,Oral Azelaprag (BGE-105),obesity,0,0,0,
NCT06065059,TNG348,Breast Cancer; Ovarian Cancer; Pancreas Cancer; Prostate Cancer; BRCA1 Mutation; BRCA-Mutated Ovarian Carcinoma; BRCA-Associated Breast Carcinoma; HRD Positive Advanced Ovarian Cancer,0,1,0,
NCT04501614,ponatinib,Acute Lymphoblastic Leukemia,0,1,0,
NCT05038020,AKST4290,Diabetic Retinopathy,0,0,0,
NCT04793399,bosutinib,Chronic Leukemia,0,1,0,
NCT04142658,apixaban,Aortic Valve Disease; Aortic Valve Stenosis; Aortic Valve Failure,0,0,0,
NCT03976648,GLPG1690,Systemic Sclerosis,0,0,0,
NCT04023721,Inarigivir soproxil,"Hepatitis B; HBV; Hepatitis B, Chronic",0,0,0,
NCT03774745,progesterone,"Pregnancy, Unwanted",0,0,0,
NCT03711162,GLPG1690,Subjects With Idiopathic Pulmonary Fibrosis,0,0,0,
NCT03733444,GLPG1690,Participants With Idiopathic Pulmonary Fibrosis,0,0,0,
NCT02910882,gemcitabine,Pancreatic Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02055690,Fosbretabulin,Ovarian Cancer,0,1,0,
NCT01717898,BEZ235,Prostate Cancer,0,1,0,
NCT01796470,Entospletinib,Chronic Lymphocytic Leukemia; Mantle Cell Lymphoma; Diffuse Large B-cell Lymphoma; Indolent Non-Hodgkin's Lymphoma,0,1,0,
NCT01402817,sunitinib,Neurofibromatosis; NF1; Plexiform Neurofibromas,0,0,0,
NCT01453595,BEZ235,Cell Carcinoma,0,1,0,
NCT01110876,Erlotinib,Brain Cancer; Glioblastoma Multiforme,0,1,0,
NCT01453140,cyclophosphamide,Graft Versus Host Disease,0,0,0,
NCT01205685,Erlotinib,Hormone-Sensitive Metastatic Breast Cancer,0,1,0,
NCT06013371,PF-07038124,Seborrheic Dermatitis; Papulopustular Rosacea,0,0,0,
NCT05543707,PBI-0451 (Pomotrelvir),COVID-19,0,0,0,
NCT05267574,REN001,Primary Mitochondrial Myopathy,0,0,0,
NCT05237284,SAR443820,Amyotrophic Lateral Sclerosis,0,0,0,
NCT05182476,Luvadaxistat,Schizophrenia,0,0,0,
NCT04492722,AZD5718,Chronic Kidney Disease,0,0,0,
NCT04495894,ketorolac,Patients Undergoing Surgery for Non-Small Cell Lung Cancer,0,1,0,
NCT03917719,Edasalonexent,Duchenne Muscular Dystrophy,0,0,0,
NCT03883607,Elafibranor,Non Alcoholic Steatohepatitis,0,0,0,
NCT03584516,Itacitinib,Chronic Graft-Versus-Host Disease,0,0,0,
NCT03689244,selexipag,Chronic Thromboembolic Pulmonary Hypertension,0,0,0,
NCT03901469,talazoparib,Breast Cancer,0,1,0,
NCT03591874,brimonidine,Graft Versus Host Disease; Ocular Surface Disease; oGVHD; Ocular Graft vs Host Disease; Brimonidine Tartrate; Lubricant Eye Drops; Ophthalmic Solutions; Graft vs Host Disease,0,0,0,
NCT03185481,PF-06649751,Parkinson's Disease,0,0,0,
NCT03354637,ATI-50002,Alopecia Areata,0,0,0,
NCT03147040,carboplatin,Breast Cancer,0,1,0,
NCT03149679,cyclophosphamide,Colorectal Cancer,0,1,0,
NCT03123393,TAK-659,Cell Lymphoma,0,1,0,
NCT02880371,ARRY-382,Advanced Solid Tumors,0,1,0,
NCT02916056,Azeliragon,Alzheimer's Disease,0,0,0,
NCT02626455,Copanlisib (BAY80-6946),"Lymphoma, Non-Hodgkin",0,1,0,
NCT02687542,PF-06649751,Parkinson's Disease,0,0,0,
NCT02976038,elamipretide,primary mitochondrial disease,0,0,0,
NCT02342548,BID of PF-02545920,huntington disease,0,0,0,
NCT02080364,Azeliragon,Alzheimer's Disease,0,0,0,
NCT02284906,pioglitazone,Alzheimer Disease,0,0,0,
NCT02518971,tamsulosin,Postoperative Urinary Retention,0,0,0,
NCT02374853,vancomycin,INFECTION,0,0,0,
NCT02119663,ruxolitinib,Pancreatic Cancer,0,1,0,
NCT01897519,ABT-719,Cardiothoracic Surgery; Vascular Surgery,0,0,0,
NCT01759407,epinephrine,Traumatic Femur Fracture,0,0,0,
NCT01931566,pioglitazone,Alzheimer's Disease,0,0,0,
NCT02629848,Motesanib,Advanced Non-Squamous Non-Small Cell Lung Cancer,0,1,0,
NCT01712074,PF-05212377 (SAM-760),Alzheimer's Disease,0,0,0,
NCT01355874,Iferanserin,Internal Hemorrhoids,0,0,0,
NCT01176565,nicardipine,intracerebral hemorrhage,0,0,0,
NCT01365910,linifanib,Refractory Colorectal Cancer,0,1,0,
NCT01009294,ataluren,Duchenne Muscular Dystrophy; Becker Muscular Dystrophy,0,0,0,
NCT01083641,estradiol,Triple Negative Breast Cancer,0,1,0,
NCT01732640,afatinib,Squamous Cell Carcinoma of the Head and Neck,0,1,0,
NCT05732454,etrasimod,"Atopic Dermatitis; Atopic Dermatitis, Unspecified; Eczema; Eczema, Atopic",0,0,0,
NCT02978716,carboplatin,Triple-Negative Breast Neoplasms; Breast Neoplasm; Breast Cancer; Triple-Negative Breast Cancer,0,1,0,
NCT02034916,talazoparib,Breast Neoplasms; BRCA 1 Gene Mutation; BRCA 2 Gene Mutation,0,1,0,
NCT04952519,amantadine,Patients With Moderate or Severe COVID-19,0,0,0,
NCT04759833,prucalopride,Constipation,0,0,0,
NCT04709380,Sorafenib,Radiotherapy; Toripalimab; Sorafenib; Advanced Hepatocellular Carcinoma,0,1,0,
NCT05014919,vortioxetine,Depression,0,0,0,
NCT04409288,apalutamide,Prostate Cancer,0,1,0,
NCT04327401,dexamethasone,"Coronavirus Infection; Pneumonia, Viral; Acute Respiratory Distress Syndrome",0,0,0,
NCT04372017,hydroxychloroquine,COVID-19; SARS-CoV 2,0,0,0,
NCT04218084,voxelotor,Sickle Cell Disease,0,0,0,
NCT03836716,arimoclomol,Amyotrophic Lateral Sclerosis,0,0,0,
NCT04049097,arimoclomol,Inclusion Body Myositis,0,0,0,
NCT03843125,baricitinib,Systemic Lupus Erythematosus,0,0,0,
NCT03796650,vancomycin,Clostridium Difficile Infection,0,0,0,
NCT04188509,voxelotor,Sickle Cell Disease,0,0,0,
NCT03616912,baricitinib,Systemic Lupus Erythematosus,0,0,0,
NCT03652571,nortriptyline,Functional Dyspepsia,0,0,0,
NCT03263091,roxadustat,"Primary MDS (Very Low, Low or Intermediate IPSS-R With <5% Blasts); Anemia",0,0,0,
NCT03573882,voxelotor,Sickle Cell Disease,0,0,0,
NCT02859896,calcitriol,Secondary Hyperparathyroidism-Chronic Kidney Disease,0,0,0,
NCT03273153,Cobimetinib,Advanced BRAFV600 Wild-type Melanoma,0,1,0,
NCT03015831,colchicine,Atrial Fibrillation; Cardiac Surgery; Colchicine Adverse Reaction,0,0,0,
NCT02873702,dexlansoprazole,Erosive Esophagitis,0,0,0,
NCT02704403,Elafibranor,Nonalcoholic Steatohepatitis (NASH) With Fibrosis,0,0,0,
NCT02735343,prochlorperazine,Headache,0,0,0,
NCT02867280,Sorafenib,Hepatocellular Carcinoma; Recurrence,0,1,0,
NCT02871297,vortioxetine,"Depressive Disorder, Major",0,0,0,
NCT02456103,ataluren,Cystic Fibrosis,0,0,0,
NCT02439957,brincidofovir,Cytomegalovirus Disease; Kidney Transplant Infection,0,0,0,
