row_idx,NCT_ID,Drug,SMILES,tdc_dili,tdc_ames,tdc_carcinogen,tdc_skin_reaction
127,NCT02723786,1) basiliximab 2) mycophenolate mofetil (MMF) OR azathioprine 3) tacrolimus 4) corticosteroids,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,0.3646576946880943,0.3643395895803413,0.12952146845602774,0.591335981152799
128,NCT02771626,CB-839,O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1,0.574203057395497,0.37917317168787024,0.4048466141494698,0.4328668091204032
129,NCT02858362,Ezutromid,CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,0.8159574728157591,0.4026457912821522,0.476256406366085,0.46194364468242083
130,NCT02641639,Fosbretabulin tromethamine,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O,0.5184189138167169,0.2109947062524497,0.2440270985134185,0.5969888558337854
131,NCT02603146,Hydroxychloroquine,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.5592293950237037,0.6248937076355872,0.5484438981048442,0.4839228455075884
132,NCT02817906,ITI-007,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,0.46490238746969226,0.31428742857088776,0.12014002559671118,0.36597222588886863
133,NCT02703272,Ibrutinib,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.6638197434855599,0.4999939979236234,0.21314905481373894,0.429933579727274
134,NCT02814019,Idebenone 150 mg film-coated tablets,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,0.4686439466464381,0.22648381410397112,0.35564701695442763,0.5758670743760719
135,NCT02783573,Lanabecestat,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,0.5264616215151929,0.5783374221783077,0.15159510763855735,0.5688412292135613
136,NCT02587351,Metoprolol succinate,COCCc1ccc(OCC(O)CNC(C)C)cc1,0.1357370957593288,0.10323840177872497,0.25919634022120674,0.4283023296387389
137,NCT02847650,PF-06649751,Cc1cc(Oc2ncccc2C(F)(F)F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,0.713081600682737,0.5225831650433754,0.32738227038658224,0.39853830347627905
138,NCT02862600,Perhexiline,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,0.4354202241847209,0.22856787810021084,0.16010918666326157,0.49430478632119607
139,NCT02691182,SPN-810,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,0.3437062453206844,0.34046873269560324,0.14132345017724893,0.4910938313486552
140,NCT02779777,Tipifarnib,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,0.7123666853882135,0.3979019037384502,0.5166922074784797,0.4973939777147918
141,NCT02687815,vitamin D3 4000 IU,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,0.18029645894427496,0.14718938012646413,0.08743785327918531,0.5997915646292455
142,NCT02372578,ASP3662,Cn1c(-c2ccc(C(N)=O)cc2F)nnc1C(C)(C)Oc1c(F)cc(Cl)cc1F,0.6725278818262812,0.34216202925816785,0.3493853695523695,0.3694980425314806
143,NCT02449655,AZD2014,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,0.7301172750902046,0.5257157441577807,0.1653771072016656,0.3865021189392126
144,NCT02449655,AZD5363,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1,0.495503481629322,0.3754174546489044,0.311265153985716,0.4070314679859049
145,NCT02595840,Afatinib,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,0.7321579958541609,0.46032252541944263,0.22709258826290674,0.3946932825000918
146,NCT02497612,Artefenomel,c1cc([C@H]2CC[C@]3(CC2)OO[C@]2(O3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCOCC1,0.3079678894231444,0.4080705573113544,0.06569193735161523,0.5305759901298708
147,NCT02699385,Domperidone,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,0.505922451691871,0.3299756207109973,0.1465166372143628,0.47086380184381105
148,NCT02418000,E6201,CCNc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\[C@@H](C)[C@H](C)OC2=O,0.46540516381967023,0.442690097621225,0.17504570749812318,0.5675092382489416
149,NCT02260648,Evacetrapib,Cc1cc(C)c2c(c1)[C@@H](N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2C[C@H]1CC[C@H](C(=O)O)CC1,0.45215236513580437,0.36609033698436716,0.22882808645295563,0.3568760770576523
150,NCT02368691,GTx-024,C[C@](O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0.6211528292990375,0.3829999508579251,0.4136707076502543,0.40469429707767207
151,NCT02545283,Idasanutlin,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,0.6376484931349121,0.3374340972154906,0.30829250536739744,0.3388955589535561
152,NCT02431663,Ketamine,CNC1(c2ccccc2Cl)CCCCC1=O,0.33934787448739073,0.3108051126462078,0.24256903774323263,0.5560155333514187
153,NCT02443337,LY3023414,CO[C@@H](C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21,0.6263495919459438,0.4560001431702134,0.2889346654342616,0.34424871041791655
154,NCT02332928,Melatonin,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.5616270854932136,0.22068065254033536,0.198712086063509,0.3547512710383274
155,NCT02595840,Pemetrexed,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,0.6817915978221786,0.39734770093651123,0.261175789347501,0.36619159420543607
156,NCT02147834,Ranolazine,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0.2706397676747803,0.2668714174959438,0.23008043516746535,0.3205701155243302
157,NCT02393209,TAK-117,Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1,0.8117980674463401,0.4299224738504076,0.25437861895497543,0.4273451243797762
158,NCT02449681,TH-4000 (Tarloxotinib),Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Cl)c(Br)c3)ncnc2cn1,0.7927856475218383,0.6719657303249007,0.34627483577669005,0.5004572628604983
159,NCT02454842,TH-4000 (Tarloxotinib),Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Cl)c(Br)c3)ncnc2cn1,0.7927856475218382,0.6719657303249007,0.34627483577669005,0.5004572628604983
160,NCT02418572,Testosterone gel,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.32457342677972495,0.08443812314354111,0.04226119341270859,0.7040782577916529
161,NCT02599961,UX007,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,0.21083544837350857,0.17651320715639335,0.6162747133230044,0.7352264994456561
162,NCT02337478,Vincristine Sulfate Liposome,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0.34319903274219055,0.41428888349171716,0.13620838416235392,0.36533278208359854
163,NCT02454855,melatonin,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.5616270854932136,0.22068065254033536,0.198712086063509,0.3547512710383274
164,NCT02095717,Curcumin,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,0.333470726622067,0.17212138717826936,0.24896897022148204,0.5862803477121102
165,NCT02260635,Evacetrapib,Cc1cc(C)c2c(c1)[C@@H](N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2C[C@H]1CC[C@H](C(=O)O)CC1,0.45215236513580426,0.36609033698436716,0.22882808645295563,0.3568760770576523
166,NCT02565147,Heparin,CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](OC2O[C@H](C(=O)O)[C@@H](OC3O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2O)[C@H](OS(=O)(=O)O)[C@H]1NS(=O)(=O)O,0.49225355601550785,0.43731175131532213,0.3007131254730801,0.4477037227660503
167,NCT02245737,Lanabecestat,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,0.5264616215151929,0.5783374221783077,0.15159510763855735,0.5688412292135613
168,NCT02100007,ME-344,Cc1c(O)ccc2c1OC[C@@H](c1ccc(O)cc1)[C@H]2c1ccc(O)cc1,0.3862378426304782,0.4431320551579276,0.13220820063494784,0.5434310672712668
169,NCT02313909,"Rivaroxaban (Xarelto, BAY59-7939)",O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,0.6297022330377932,0.4855998420738735,0.21586514713069727,0.45139376799407765
170,NCT02119676,Ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,0.590222081261988,0.413448029604937,0.19582549015905013,0.43622060451747224
171,NCT02058108,Telbivudine,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,0.9079285240316616,0.2958510138109818,0.22130753178652307,0.5381023356729844
172,NCT02147873,birinapant,CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1C[C@@H](O)C[C@H]1Cc1c(-c2[nH]c3cc(F)ccc3c2C[C@@H]2C[C@H](O)CN2C(=O)[C@H](CC)NC(=O)[C@H](C)NC)[nH]c2cc(F)ccc12,0.547744421169291,0.3768580111725566,0.1437202918163368,0.2904588944318461
173,NCT01905592,niraparib,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,0.7096460077425455,0.401712672903879,0.13900719950951557,0.32862994721187583
174,NCT02138786,selinexor,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,0.7100679497122794,0.365133201648728,0.3492338644694331,0.41842972230506653
175,NCT01756053,ABT-089,Cc1ncccc1OC[C@@H]1CCCN1,0.5195491348152456,0.39683698466656797,0.14777459170958193,0.4673968729773989
176,NCT01793298,ASM-024,CC[N+]1(CC)CCCN(c2ccccc2)CC1,0.2518159730791627,0.2867153293753721,0.24911091180489076,0.561681146765978
177,NCT01907815,Akt Inhibitor GSK2141795,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,0.5766059490225449,0.38520825256566876,0.4210801347093355,0.3138302978867884
178,NCT02029274,BAF312,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,0.4301255721455894,0.4193671626765368,0.20828591589281317,0.30223966888129716
179,NCT02204332,Cabazitaxel,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,0.7098372155351452,0.37038776560071585,0.23285439309652275,0.3019204165683584
180,NCT01980199,Fexinidazole,CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,0.7452654676759544,0.7833239363050606,0.30759442234632617,0.5520429458306421
181,NCT01777256,GSK2586184 100 mg,CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1,0.6963373153310658,0.33107603100325017,0.1807350854419697,0.4557891808401104
182,NCT01798485,Ganetespib,CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O,0.6851179513095763,0.3104704286236689,0.2882129625374928,0.4714534543651812
183,NCT01882764,HMPL-004,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,0.29131302108793694,0.38719883869995425,0.0916944504817426,0.6380186851343458
184,NCT01805791,HMPL-004 1800 mg/day,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,0.29131302108793694,0.38719883869995425,0.0916944504817426,0.6380186851343458
185,NCT01774604,Indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.832862852895558,0.23071041808225606,0.37692421589610375,0.3032980313923506
186,NCT01862224,JNJ-38518168,Cc1cc(C)c2nc(-c3cnc(NCCCC4CCN(C)CC4)nc3C)[nH]c2c1,0.6120283579529059,0.48856396944449426,0.25798289927847085,0.4007955632692273
187,NCT01849874,"MEK162, MEK inhibitor; oral",Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,0.6860213778959513,0.5093059656053771,0.4043530171766663,0.44267532814202365
188,NCT01852110,MK-7622,Cc1ccc(Cc2cc3c(=O)n([C@H]4CCCC[C@@H]4O)cnc3c3ccccc23)cn1,0.6234094499819582,0.4956671293737409,0.11037280764948984,0.44530726243582575
189,NCT01794000,Prasugrel,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,0.43628791202831185,0.4258990700449951,0.11491167290134006,0.3748132037522991
190,NCT01865084,Tadalafil,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.6988069850583624,0.6077827172487462,0.06920059791090907,0.4692130206979071
191,NCT02085304,Temozolomide,Cn1nnc2c(C(N)=O)ncn2c1=O,0.5606393901112181,0.4582295115179676,0.3556092631456895,0.4280381473904725
192,NCT01907815,Trametinib,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,0.6223186491872519,0.5500115987077779,0.1974305293275834,0.48941253296325915
193,NCT01944943,Vismodegib,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,0.8014798150429374,0.329720252433282,0.46992656654034287,0.4828774050706591
194,NCT01870609,defactinib (VS-6063),CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,0.768899361821379,0.36233865857310626,0.4657657216151826,0.4298546827059304
195,NCT01664637,10 mg TZP-102,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C2CC2)NC[C@@H](C)Oc2ccccc2CC[C@H](C)NC1=O,0.4029165778381695,0.35452634105812,0.1737731158210463,0.4297884352550188
196,NCT01318642,AMG 479,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,0.783646636093358,0.37648161595121693,0.39802200991510384,0.36134038365520493
197,NCT01646125,AUY922,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,0.6187061755903557,0.42840800461437994,0.3046198591335087,0.4066101162955031
198,NCT01556347,"Bortezomib, Thymoglobulin, Rituximab, Gamimune N, (IVIG), Plasmapheresis",CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,0.7474040887988933,0.17126811623759083,0.32743234054404274,0.3071438789458591
199,NCT01596699,Clofarabine,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,0.8434334943574248,0.3648182576586188,0.34349964418439977,0.45615832524961103
200,NCT01571895,DF2156A,C[C@@H](C(=O)NS(C)(=O)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,0.6117512852837926,0.2812220874928725,0.47987912326738147,0.3632190426094519
201,NCT01514864,Dasatinib,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.6765810302638454,0.3409212165608013,0.24111874382805198,0.4040071304169162
202,NCT01719861,Desipramine HCL,CNCCCN1c2ccccc2CCc2ccccc21,0.29582670871183364,0.22724158489531637,0.2573148821469167,0.6468851731962658
203,NCT01975727,Dexamethasone 12 mg,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.08818865266383485,0.24701249365298628,0.08050648602714777,0.41397016649909146
204,NCT01687998,Evacetrapib,Cc1cc(C)c2c(c1)[C@@H](N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2C[C@H]1CC[C@H](C(=O)O)CC1,0.45215236513580437,0.36609033698436716,0.22882808645295563,0.3568760770576523
205,NCT01679951,JNJ-38518168 (10 mg),Cc1cc(C)c2nc(-c3cnc(NCCCC4CCN(C)CC4)nc3C)[nH]c2c1,0.6120283579529059,0.48856396944449426,0.25798289927847085,0.4007955632692273
206,NCT01592773,Memantine Hydrochloride (HCl),CC12CC3CC(C)(C1)CC(N)(C3)C2,0.117961221501283,0.2820305456651336,0.23584963340578222,0.7658153750723142
207,NCT01687478,Olanzapine,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0.6667797283741226,0.3265609880548899,0.2485872685772895,0.5324451038757453
208,NCT01771198,SIMVASTATIN,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0.2443294652425532,0.44543469419861076,0.15801952517390674,0.4524767835003134
209,NCT01436175,SPD489 (Lisdexamfetamine dimesylate) + Antidepressant,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,0.22450289023902026,0.1418033892191682,0.38293693460042216,0.5298034904559299
210,NCT01709734,galeterone,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3cnc4ccccc43)=CC[C@@H]12,0.4828604292427728,0.2436807982594472,0.12047403961814136,0.603945757899552
211,NCT01348087,AFQ056,COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1,0.36675735539253124,0.30486551716127264,0.09974056269222373,0.3465114099695326
212,NCT01433354,AFQ056,COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1,0.36675735539253124,0.3048655171612727,0.09974056269222373,0.34651140996953256
213,NCT01442714,Azacitidine,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,0.8607856761551407,0.48703151384628657,0.1627167958015928,0.43729388379322615
214,NCT01385293,BKM120,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,0.5876329270858638,0.5316795976766204,0.23244960981933593,0.46518446266686775
215,NCT01230970,BN83495,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,0.7538010655134567,0.4092205280087326,0.26925064426840206,0.48124168399963724
216,NCT01216241,Daptomycin,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,0.5575912763139531,0.306033000451911,0.26363626761788544,0.4646931253223705
217,NCT01177540,Decitabine,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,0.893800186102983,0.2949312330221892,0.25539225889508493,0.474238993186558
218,NCT01316939,GSK1605786A,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc[n+]([O-])cc2)cc1,0.8087947215734252,0.23665172897395573,0.6318963266687382,0.41708141979875857
219,NCT01318993,GSK1605786A,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc[n+]([O-])cc2)cc1,0.8087947215734252,0.23665172897395573,0.6318963266687382,0.41708141979875857
220,NCT01405846,Gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,0.6607273845310276,0.4211941654329152,0.21066737431812263,0.42688215660844153
221,NCT01103583,Hydroxyurea,NC(=O)NO,0.19469147231188413,0.44591638412475193,0.5406642145386908,0.5724402079896717
222,NCT01467076,Inhaled PGE1,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,0.1698976812566788,0.09096062086047582,0.20894775321294604,0.5753687200853868
223,NCT01387958,LCQ908,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,0.6804365471788226,0.30312664146199897,0.26173457038479075,0.41197658400698045
224,NCT01442714,Lenalidomide,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.5088866676840197,0.6118454882912122,0.12578174024865996,0.5776447145273512
225,NCT01275248,Ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0.5499972212588287,0.48426081730166887,0.11173748583781501,0.5230600906766084
226,NCT01391611,Pazopanib,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,0.8633836447169421,0.5130327729518204,0.43196484212845965,0.09764824933392309
227,NCT01287221,Rifampicin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.7456631964983644,0.5956147698152292,0.20826724215321796,0.37979220177889234
228,NCT01244191,Tivantinib,O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,0.5854788724418072,0.4808240734911226,0.17096984669582796,0.43458266926420097
229,NCT01386372,Tolvaptan,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,0.6367059975934217,0.32047058983137494,0.17774959632340778,0.3407462380654479
230,NCT01362348,pazopanib eye drops,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,0.8633836447169421,0.5130327729518204,0.43196484212845965,0.09764824933392309
231,NCT01130246,"A-002, varespladib methyl",CCc1c(C(=O)C(N)=O)c2c(OCC(=O)OC)cccc2n1Cc1ccccc1,0.5139873126180681,0.4466830905703097,0.40596007158186914,0.3663500368556054
232,NCT01205828,ABT-888,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,0.5054381928856121,0.4279904609236621,0.21000672894223585,0.40345236830488784
233,NCT01059448,AMG 827,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,0.783646636093358,0.376481615951217,0.39802200991510384,0.361340383655205
234,NCT01151215,AZD8931,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,0.7032879057275838,0.385687072543883,0.1395951926703489,0.3218882310027993
235,NCT01285310,Apremilast 20 mg,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,0.6502844791144097,0.5775390697622242,0.38413553848605386,0.32755542144587385
236,NCT01251354,BN83495,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,0.7538010655134567,0.4092205280087326,0.26925064426840206,0.48124168399963724
237,NCT01131351,Delamanid,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,0.7383463050704455,0.6970868948445748,0.17920221417718146,0.5106615086574903
238,NCT00991939,Dexamethasone USP Micronized,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.08818865266383485,0.24701249365298628,0.08050648602714777,0.41397016649909146
239,NCT01067144,Gabapentin,NCC1(CC(=O)O)CCCCC1,0.13295574364937662,0.18819724456820125,0.28022510812388274,0.5069417006654475
240,NCT01097707,LY500307,Oc1ccc([C@@H]2Oc3ccc(O)cc3[C@@H]3CCC[C@@H]32)cc1,0.3854151273084588,0.2441623370923387,0.12180967378624023,0.530267960094629
241,NCT01038739,Mesalazine,Nc1ccc(O)c(C(=O)O)c1,0.5485176522551334,0.3265611451784323,0.4300591219397228,0.405750880701755
242,NCT00822900,Progesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.31917483962500576,0.04985321523043578,0.07432596864430491,0.5496060120169733
243,NCT00979121,Rosuvastatin,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,0.6421644867210742,0.35380564185726826,0.4603292677854067,0.42040059389767315
244,NCT01205828,Temozolomide,Cn1nnc2c(C(N)=O)ncn2c1=O,0.5606393901112181,0.4582295115179676,0.3556092631456895,0.4280381473904725
245,NCT01055067,Tivantinib (ARQ 197),O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,0.5854788724418072,0.4808240734911226,0.17096984669582796,0.43458266926420097
246,NCT01012414,paricalcitol,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,0.1423087708429943,0.1684218324329161,0.058585628849420444,0.5817687854079222
247,NCT01061671,simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0.2443294652425532,0.44543469419861076,0.15801952517390674,0.4524767835003134
248,NCT01227512,tolvaptan,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,0.6367059975934217,0.32047058983137494,0.17774959632340778,0.3407462380654479
249,NCT05611749,Duloxetine 60 MG,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,0.5947898321063301,0.5317598333434632,0.3914097032078797,0.5635132588325644
