molregno,gene
2335490,rplD
2335490,rpsA
2335490,rpsJ
2335490,rpsK
2335490,rpsL
2335490,rpsM
2335490,rpsN
2335490,rpsO
2335490,rpsP
2335490,rpsQ
2335490,rpsR
2335490,rpsS
2335490,rpsT
2335490,rpsU
2335490,rpsC
2335490,rpsD
2335490,rpsE
2335490,rpsF
2335490,rpsG
2335490,rpsH
2335490,rpsI
2335490,rplJ
2335490,rplK
2335490,rplM
2335490,rplN
2335490,rplO
2335490,rplP
2335490,rplQ
2335490,rplR
2335490,rplS
2335490,rplA
2335490,rplT
2335490,rplU
2335490,rplV
2335490,rplW
2335490,rplX
2335490,rplY
2335490,rpmA
2335490,rpmB
2335490,rpmC
2335490,rplB
2335490,rpmD
2335490,ykgM
2335490,rpmE
2335490,rpmF
2335490,rpmG
2335490,rpmH
2335490,rpmI
2335490,ykgO
2335490,rpmJ
2335490,rplC
2335490,rplE
2335490,rplF
2335490,rplL
2335700,CD274
2464967,PDCD1
2486742,PDCD1
16973,ERG11
1789220,dprE1
1144723,UTRN
2486686,IL2RG
2486686,IL2RB
2336050,EFNB2
2486752,RGMA
1380594,APP
2428752,EGFR
2335735,MPL
469362,OPRD1
1377934,VKORC1
2486597,HTR1A
1376042,MME
331146,HTR2A
2335604,PTGFR
1999771,NR3C1
2465015,F8
490400,SOAT1
2252280,F11
2256538,HTR6
2335942,NPY2R
2335820,CFTR
120194,MMP9
490400,SOAT2
2335194,PKLR
2537410,TLR8
2335863,TUBB4B
2335863,TUBB1
2335863,TUBA3C
2335863,TUBA4A
2335863,TUBB3
2335863,TUBA1A
2335863,TUBB4A
2335863,TUBB8
2335863,TUBB
2335863,TUBA1B
2335863,TUBA1C
2335863,TUBA3E
2335863,TUBB2A
2335863,TUBB2B
2335863,TUBB6
1378913,IMPDH1
1378913,IMPDH2
451662,KCNJ11
451662,ABCC8
1380139,VWF
2335228,ENV
2335228,HIV1
2197872,GP
2335966,TLR7
2335966,TLR9
2245541,GABRA1
2245541,GABRB2
2245541,GABRG2
2245541,GABRB3
2245541,GABRA4
2245541,GABRG3
2245541,GABRQ
2245541,GABRA3
2245541,GABRP
2245541,GABRD
2245541,GABRG1
2245541,GABRB1
2245541,GABRE
2245541,GABRA2
2245541,GABRA5
2245541,GABRA6
1924703,PARP1
1924703,PARP3
1924703,PARP2
2486509,S
2537438,S
2486643,S
2537460,CD274
2486778,CSF2
1592365,CSF2
2335894,CTAG1A
2335894,CTAG1B
2464761,LILRA4
2464988,LAG3
221515,CHRNA7
2486712,CHRNA7
7343,TOP1
2537473,PTH1R
2787544,SSTR2
2335593,TRHR
2486516,ERBB2
2335334,ITGA4
2486593,KIT
2335801,GHR
2249902,REN
1592356,F9
2219973,KDR
2335582,UGCG
2832072,PARP1
2537403,PARP1
120194,MMP14
2464903,MET
126117,MMP8
2335763,SLC10A1
2739467,WEE1
2487249,ROS1
2056491,SLC22A12
2486593,PDGFRB
2486593,PDGFRA
2336097,VWF
1926824,HTR4
1380930,E7
2335526,CD3E
2335189,NR1H3
2335189,NR1H2
2256000,LOXL2
2335851,CD47
2335672,MARCKS
2486561,APP
182377,TOP1
112175,HRH1
2335543,TNF
66238,DRD2
2464980,EGFR
2464832,MPL
57200,DHODH
1381239,INSR
1380758,INSR
2335370,GCK
72036,CYP17A1
2537401,CFTR
556755,PDE10A
2537408,TACR3
2464973,IL10RB
2464973,IL22RA1
120194,MMP8
120194,MMP13
120194,MMP1
2486583,BTK
2486584,HBcAg
2341058,NOX1
2486597,TAAR1
2336088,FCGRT
2341058,NOX4
1926971,GUCY2C
1749601,AR
631811,ADRB2
2335199,EGR1
2197851,GP
1927154,EPOR
1927154,CSF2RB
2486684,KLH1
459125,CACNA1H
459125,CACNA2D1
459125,CACNA1C
459125,CACNA2D3
459125,CACNA1S
459125,CACNA2D2
459125,CACNA1D
459125,CACNA1A
459125,CACNA1B
459125,CACNA1G
459125,CACNA2D4
459125,CACNA1I
459125,CACNA1F
459125,CACNA1E
459125,CACNB4
459125,CACNB2
459125,CACNB1
459125,CACNB3
459125,CACNG7
459125,CACNG5
459125,CACNG2
459125,CACNG4
459125,CACNG8
459125,CACNG3
459125,CACNG6
459125,CACNG1
2437874,ACACA
2437874,ACACB
2464893,GAS6
1357106,tuf1
2465033,HAVCR2
2486594,ADAMTS5
2486755,GLP1R
2486602,SSTR5
12890,HRH1
597403,PDE5A
2486600,DRD2
164064,CCKAR
50290,HTR1A
391755,ACHE
122423,ELANE
2335543,NR3C1
2465036,F8
255753,ABCC1
2284643,PDE9A
341940,ADAM17
126117,MMP9
2464729,ABCB1
126117,MMP12
126117,MMP13
2537403,PARP2
1377035,PGR
1377992,PGR
899906,PGR
2486684,BIRC5
2335498,PDE4A
2335498,PDE4D
2335498,PDE4B
2335498,PDE4C
1380029,TUBB4B
1380029,TUBB1
1380029,TUBA3C
1380029,TUBA4A
1380029,TUBB3
1380029,TUBA1A
1380029,TUBB4A
1380029,TUBB8
1380029,TUBB
1380029,TUBA1B
1380029,TUBA1C
1380029,TUBA3E
1380029,TUBB2A
1380029,TUBB2B
1380029,TUBB6
1173967,SSTR5
1173967,SSTR2
1173967,SSTR4
1173967,SSTR1
1173967,SSTR3
212538,AR
624233,ADRB2
2197867,GP
2537410,TLR7
16973,hmg1
2487249,NTRK1
2487249,NTRK2
2487249,NTRK3
378207,rpsB
378207,rplD
378207,rpsA
378207,rpsJ
378207,rpsK
378207,rpsL
378207,rpsM
378207,rpsN
378207,rpsO
378207,rpsP
378207,rpsQ
378207,rpsR
378207,rpsS
378207,rpsT
378207,rpsU
378207,rpsC
378207,rpsD
378207,rpsE
378207,rpsF
378207,rpsG
378207,rpsH
378207,rpsI
378207,rplJ
378207,rplK
378207,rplM
378207,rplN
378207,rplO
378207,rplP
378207,rplQ
378207,rplR
378207,rplS
378207,rplA
378207,rplT
378207,rplU
378207,rplV
378207,rplW
378207,rplX
378207,rplY
378207,rpmA
378207,rpmB
378207,rpmC
378207,rplB
378207,rpmD
378207,ykgM
378207,rpmE
378207,rpmF
378207,rpmG
378207,rpmH
378207,rpmI
378207,ykgO
378207,rpmJ
378207,rplC
378207,rplE
378207,rplF
378207,rplL
1380081,gyrB
1380081,gyrA
1380747,FGA
1380747,FGB
1380747,FGG
1380397,FGA
1380397,FGB
1380397,FGG
2465045,TNFSF13
1780336,ERG11
222232,TOP1
1122108,TOP1
2335564,F2
2335863,ERBB2
2486593,CSF1R
632662,DPP4
1381470,SERPINC1
1380147,CSF3R
2127388,SV2A
1964313,ELANE
72036,CYP11A1
2464997,PCSK9
1380558,F7
2335606,FFAR1
2337891,PKLR
2486729,IL5
2465043,MAPT
581382,TUBB4B
581382,TUBB1
581382,TUBA3C
581382,TUBA4A
581382,TUBB3
581382,TUBA1A
581382,TUBB4A
581382,TUBB8
581382,TUBB
581382,TUBA1B
581382,TUBA1C
581382,TUBA3E
581382,TUBB2A
581382,TUBB2B
581382,TUBB6
453548,CACNA1C
453548,CACNA1S
453548,CACNA1D
453548,CACNA1F
2335739,F10
2013100,GLS
2335616,dacB
2335616,ftsI
2335616,mrcA
2335616,mrcB
2335616,dacA
2335616,mrdA
2335616,dacC
374015,rpsB
374015,rplD
374015,rpsA
374015,rpsJ
374015,rpsK
374015,rpsL
374015,rpsM
374015,rpsN
374015,rpsO
374015,rpsP
374015,rpsQ
374015,rpsR
374015,rpsS
374015,rpsT
374015,rpsU
374015,rpsC
374015,rpsD
374015,rpsE
374015,rpsF
374015,rpsG
374015,rpsH
374015,rpsI
374015,rplJ
374015,rplK
374015,rplM
374015,rplN
374015,rplO
374015,rplP
374015,rplQ
374015,rplR
374015,rplS
374015,rplA
374015,rplT
374015,rplU
374015,rplV
374015,rplW
374015,rplX
374015,rplY
374015,rpmA
374015,rpmB
374015,rpmC
374015,rplB
374015,rpmD
374015,ykgM
374015,rpmE
374015,rpmF
374015,rpmG
374015,rpmH
374015,rpmI
374015,ykgO
374015,rpmJ
374015,rplC
374015,rplE
374015,rplF
374015,rplL
2486714,S
2486722,S
2486508,S
2335531,MUC1
2486683,CD274
2537449,TNFSF14
2335606,GPR84
1248689,TACR2
1265493,CHRM3
2335418,AGTR1
2464903,EGFR
2537490,EGFR
2486559,SERPINC1
1381471,F9
2335916,F8
2335844,F8
2006483,NTRK1
2486665,PCSK9
2537411,MC1R
1927035,PPARD
1380600,F7
126117,MMP2
120194,MMP2
631325,ABCB1
331838,SIRT1
1380548,F13A1
2211775,RIPK1
2491612,HBcAg
2486592,PKLR
2486633,APLNR
2486769,LEPR
2464718,PDE4A
2464718,PDE4D
2464718,PDE4B
2464718,PDE4C
2464876,ATP4A
2464876,ATP4B
2197383,TUBB4B
2197383,TUBB1
2197383,TUBA3C
2197383,TUBA4A
2197383,TUBB3
2197383,TUBA1A
2197383,TUBB4A
2197383,TUBB8
2197383,TUBB
2197383,TUBA1B
2197383,TUBA1C
2197383,TUBA3E
2197383,TUBB2A
2197383,TUBB2B
2197383,TUBB6
2335607,TUBB4B
2335607,TUBB1
2335607,TUBA3C
2335607,TUBA4A
2335607,TUBB3
2335607,TUBA1A
2335607,TUBB4A
2335607,TUBB8
2335607,TUBB
2335607,TUBA1B
2335607,TUBA1C
2335607,TUBA3E
2335607,TUBB2A
2335607,TUBB2B
2335607,TUBB6
2335191,ABL1
2335191,BCR
2464718,PDE3A
2464718,PDE3B
114810,ADRA1A
114810,ADRA2A
114810,ADRA2C
114810,ADRA1D
114810,ADRA1B
114810,ADRA2B
1567926,RAMP1
1567926,CALCRL
2335283,ADRA2C
2335833,SNAP25
2464970,SNAP25
2739466,P2RX3
2537414,JAK3
2537414,JAK1
2537414,JAK2
2537414,TYK2
2197863,IL10RB
2197863,IL10RA
2486751,S
1380971,MAGEA3
674748,A2M
2335488,MYH7
2335488,MYH6
2335488,MYH7B
2335488,MYL3
2335488,MYL2
2335488,MYL7
2335488,MYL4
2335922,F10
2486476,HCRTR1
2486476,HCRTR2
2464724,BTK
2739480,JAK2
2739480,FLT3
2197833,DHFR
2197833,GART
2739481,S1PR5
2739481,S1PR2
2739481,S1PR4
2739481,S1PR3
2739481,S1PR1
2197833,thyA
1407411,AVPR1A
1407411,AVPR1B
1407411,AVPR2
51961,TUB2
2464704,ESR1
2832706,OPRM1
2832706,OPRD1
2832706,OPRK1
2739882,F9
2335550,F9
2197780,PIK3CD
2486480,CALCRL
2335349,blaOXA-33
2537500,gag
2537514,TNFRSF17
2486518,S
2486525,S
2335349,blaOXA-58
2335349,blaIMP-1
675667,FSHR
2537416,FGFR2
374008,DHFR
1530622,NR3C1
374008,TYMS
1530622,NR3C2
2832715,FSHR
3283479,MAOB
2832701,OXTR
2832727,F9
2335921,CSF3R
2832720,F8
2832722,F8
1380585,F8
2465034,F8
1380441,F8
2832726,F8
1380552,F8
1381403,F8
2197804,S1PR4
2832300,JAK3
2832700,DPP4
135680,PTGS1
39437,PTGS1
39437,PTGS2
111117,PTGS2
135680,PTGS2
1380044,PTGS2
2832711,PTGS2
2197804,S1PR1
2336109,NTRK1
2832729,F7
2197804,S1PR5
374008,GART
2832731,SLC10A1
2336109,NTRK2
1381437,BMPR1A
1380860,BMPR1A
1381437,ACVR2B
1381437,BMPR2
1380860,BMPR2
2336109,ROS1
2336109,NTRK3
1380860,BMPR1B
1381437,BMPR1B
1381437,ACVR2A
1380860,ACVR1
1381437,ACVR1
3283489,ESR2
3283489,ESR1
2039214,CHRM3
2039214,CHRM4
2039214,CHRM1
2039214,CHRM2
2039214,CHRM5
2832707,OPRK1
2832707,OPRD1
2832707,OPRM1
545800,gyrB
545800,gyrA
705808,gyrB
705808,gyrA
280627,gyrB
280627,gyrA
372780,dacB
372780,ftsI
372780,mrcA
372780,mrcB
372780,dacA
372780,mrdA
372780,dacC
705808,parC
705808,parE
2197770,rpsB
2197770,rplD
2197770,rpsA
2197770,rpsJ
2197770,rpsK
2197770,rpsL
2197770,rpsM
2197770,rpsN
2197770,rpsO
2197770,rpsP
2197770,rpsQ
2197770,rpsR
2197770,rpsS
2197770,rpsT
2197770,rpsU
2197770,rpsC
2197770,rpsD
2197770,rpsE
2197770,rpsF
2197770,rpsG
2197770,rpsH
2197770,rpsI
2197770,rplJ
2197770,rplK
2197770,rplM
2197770,rplN
2197770,rplO
2197770,rplP
2197770,rplQ
2197770,rplR
2197770,rplS
2197770,rplA
2197770,rplT
2197770,rplU
2197770,rplV
2197770,rplW
2197770,rplX
2197770,rplY
2197770,rpmA
2197770,rpmB
2197770,rpmC
2197770,rplB
2197770,rpmD
2197770,ykgM
2197770,rpmE
2197770,rpmF
2197770,rpmG
2197770,rpmH
2197770,rpmI
2197770,ykgO
2197770,rpmJ
2197770,rplC
2197770,rplE
2197770,rplF
2197770,rplL
1379612,rpsB
1379612,rplD
1379612,rpsA
1379612,rpsJ
1379612,rpsK
1379612,rpsL
1379612,rpsM
1379612,rpsN
1379612,rpsO
1379612,rpsP
1379612,rpsQ
1379612,rpsR
1379612,rpsS
1379612,rpsT
1379612,rpsU
1379612,rpsC
1379612,rpsD
1379612,rpsE
1379612,rpsF
1379612,rpsG
1379612,rpsH
1379612,rpsI
1379612,rplJ
1379612,rplK
1379612,rplM
1379612,rplN
1379612,rplO
1379612,rplP
1379612,rplQ
1379612,rplR
1379612,rplS
1379612,rplA
1379612,rplT
1379612,rplU
1379612,rplV
1379612,rplW
1379612,rplX
1379612,rplY
1379612,rpmA
1379612,rpmB
1379612,rpmC
1379612,rplB
1379612,rpmD
1379612,ykgM
1379612,rpmE
1379612,rpmF
1379612,rpmG
1379612,rpmH
1379612,rpmI
1379612,ykgO
1379612,rpmJ
1379612,rplC
1379612,rplE
1379612,rplF
1379612,rplL
3283464,rpsB
3283464,rplD
3283464,rpsA
3283464,rpsJ
3283464,rpsK
3283464,rpsL
3283464,rpsM
3283464,rpsN
3283464,rpsO
3283464,rpsP
3283464,rpsQ
3283464,rpsR
3283464,rpsS
3283464,rpsT
3283464,rpsU
3283464,rpsC
3283464,rpsD
3283464,rpsE
3283464,rpsF
3283464,rpsG
3283464,rpsH
3283464,rpsI
3283464,rplJ
3283464,rplK
3283464,rplM
3283464,rplN
3283464,rplO
3283464,rplP
3283464,rplQ
3283464,rplR
3283464,rplS
3283464,rplA
3283464,rplT
3283464,rplU
3283464,rplV
3283464,rplW
3283464,rplX
3283464,rplY
3283464,rpmA
3283464,rpmB
3283464,rpmC
3283464,rplB
3283464,rpmD
3283464,ykgM
3283464,rpmE
3283464,rpmF
3283464,rpmG
3283464,rpmH
3283464,rpmI
3283464,ykgO
3283464,rpmJ
3283464,rplC
3283464,rplE
3283464,rplF
3283464,rplL
1592327,rpsB
1592327,rplD
1592327,rpsA
1592327,rpsJ
1592327,rpsK
1592327,rpsL
1592327,rpsM
1592327,rpsN
1592327,rpsO
1592327,rpsP
1592327,rpsQ
1592327,rpsR
1592327,rpsS
1592327,rpsT
1592327,rpsU
1592327,rpsC
1592327,rpsD
1592327,rpsE
1592327,rpsF
1592327,rpsG
1592327,rpsH
1592327,rpsI
1592327,rplJ
1592327,rplK
1592327,rplM
1592327,rplN
1592327,rplO
1592327,rplP
1592327,rplQ
1592327,rplR
1592327,rplS
1592327,rplA
1592327,rplT
1592327,rplU
1592327,rplV
1592327,rplW
1592327,rplX
1592327,rplY
1592327,rpmA
1592327,rpmB
1592327,rpmC
1592327,rplB
1592327,rpmD
1592327,ykgM
1592327,rpmE
1592327,rpmF
1592327,rpmG
1592327,rpmH
1592327,rpmI
1592327,ykgO
1592327,rpmJ
1592327,rplC
1592327,rplE
1592327,rplF
1592327,rplL
1377928,rpsB
1377928,rplD
1377928,rpsA
1377928,rpsJ
1377928,rpsK
1377928,rpsL
1377928,rpsM
1377928,rpsN
1377928,rpsO
1377928,rpsP
1377928,rpsQ
1377928,rpsR
1377928,rpsS
1377928,rpsT
1377928,rpsU
1377928,rpsC
1377928,rpsD
1377928,rpsE
1377928,rpsF
1377928,rpsG
1377928,rpsH
1377928,rpsI
1377928,rplJ
1377928,rplK
1377928,rplM
1377928,rplN
1377928,rplO
1377928,rplP
1377928,rplQ
1377928,rplR
1377928,rplS
1377928,rplA
1377928,rplT
1377928,rplU
1377928,rplV
1377928,rplW
1377928,rplX
1377928,rplY
1377928,rpmA
1377928,rpmB
1377928,rpmC
1377928,rplB
1377928,rpmD
1377928,ykgM
1377928,rpmE
1377928,rpmF
1377928,rpmG
1377928,rpmH
1377928,rpmI
1377928,ykgO
1377928,rpmJ
1377928,rplC
1377928,rplE
1377928,rplF
1377928,rplL
2832699,C5
1378579,NR3C1
1379456,NR3C1
2832300,ITK
2832300,BMX
2832300,TEC
2832300,TXK
2832300,BTK
2336109,CD74
2832723,NGF
1534381,GNRHR
2197881,NGF
2832721,IL-31
1383539,TACR1
2832710,AR
2464699,ADRA2A
135680,ALOX5
1376103,KDR
1376103,PDGFRB
1376103,KIT
2832724,UBA6
1376734,COX-1
1376734,PTGS2
396822,MTTP
1377245,MTTP
2336109,SDC4
340572,GABRA1
340572,GABRG2
340572,GABRA4
340572,GABRG3
340572,GABRA3
340572,GABRP
340572,GABRD
340572,GABRG1
340572,GABRB1
340572,GABRA2
340572,GABRA5
340572,GABRA6
2197787,PRKD3
2197787,PRKD1
2197787,PRKCZ
2197787,PRKCQ
2197787,PRKCI
2197787,PRKCG
2197787,PRKCE
2197787,PRKCD
2197787,PICK1
706068,OPG057
1763569,JAK2
1763569,TYK2
1763569,JAK3
13048,CSF1R
13048,KDR
13048,KIT
13048,PDGFRB
13048,PDGFRA
13048,FLT1
13048,FLT4
13048,FLT3
13048,RET
1380616,SERPING1
1377899,TUBB4B
1377899,TUBB1
1377899,TUBA3C
1377899,TUBA4A
1377899,TUBB3
1377899,TUBA1A
1377899,TUBB4A
1377899,TUBB8
1377899,TUBB
1377899,TUBA1B
1377899,TUBA1C
1377899,TUBA3E
1377899,TUBB2A
1377899,TUBB2B
1377899,TUBB6
1280078,rpsB
1280078,rplD
1280078,rpsA
1280078,rpsJ
1280078,rpsK
1280078,rpsL
1280078,rpsM
1280078,rpsN
1280078,rpsO
1280078,rpsP
1280078,rpsQ
1280078,rpsR
1280078,rpsS
1280078,rpsT
1280078,rpsU
1280078,rpsC
1280078,rpsD
1280078,rpsE
1280078,rpsF
1280078,rpsG
1280078,rpsH
1280078,rpsI
1280078,rplJ
1280078,rplK
1280078,rplM
1280078,rplN
1280078,rplO
1280078,rplP
1280078,rplQ
1280078,rplR
1280078,rplS
1280078,rplA
1280078,rplT
1280078,rplU
1280078,rplV
1280078,rplW
1280078,rplX
1280078,rplY
1280078,rpmA
1280078,rpmB
1280078,rpmC
1280078,rplB
1280078,rpmD
1280078,ykgM
1280078,rpmE
1280078,rpmF
1280078,rpmG
1280078,rpmH
1280078,rpmI
1280078,ykgO
1280078,rpmJ
1280078,rplC
1280078,rplE
1280078,rplF
1280078,rplL
674729,TOP2A
674729,TOP2B
557938,PTGIR
1927032,CASR
2096391,dacB
2096391,ftsI
2096391,mrcA
2096391,mrcB
2096391,dacA
2096391,mrdA
2096391,dacC
2335957,F9
2336138,JAK1
2336138,JAK3
2336138,TYK2
2336138,JAK2
2336142,GNRHR
2832704,GART
2832704,DHFR
2832704,TYMS
2832705,SLC5A2
2832738,PROC
2832768,NA
2341325,dacB
2341325,ftsI
2341325,mrcA
2341325,mrcB
2341325,dacA
2341325,mrdA
2341325,dacC
2832769,PTGIR
2832770,TYK2
2832770,JAK3
2832770,JAK2
2832770,JAK1
2832771,SLC10A2
2832773,PSMD1
2832773,PSMB2
2832773,PSMB1
2832773,PSMB5
2832773,PSMB8
2832773,PSMB9
2832773,PSMB6
2832773,PSMD14
2832773,PSMA1
2832773,PSMA2
2832773,PSMA3
2832773,PSMA4
2832773,PSMA5
2832773,PSMA6
2832773,PSMA7
2832773,PSMA8
2832773,PSMB10
2832773,PSMB11
2832773,PSMB3
2832773,PSMB4
2832773,PSMB7
2832773,ADRM1
2832773,PSMC2
2832773,PSMC1
2832773,PSMC4
2832773,PSMC6
2832773,PSMC3
2832773,PSMC5
2832773,PSMD2
2832773,PSMD3
2832773,PSMD12
2832773,PSMD11
2832773,PSMD6
2832773,PSMD7
2832773,PSMD13
2832773,PSMD4
2832773,PSMD8
2832773,SEM1
2832774,OPRK1
2832776,PIK3CD
2832776,PIK3CG
421070,OPRM1
1380296,S
1380882,S
1381963,MUC1
1381822,DLL4
1382089,ITGB1
1382089,ITGAV
453721,DRD2
2537491,DDC
3283819,MPL
20027,PPARG
1377979,FLT3
1381232,INSR
2464813,JAK3
2486486,TTR
497230,mecA
1380662,ADORA2B
1380662,ADORA2A
3283866,GP
1616,parC
1616,parE
2486689,S
3283843,ctxB
3283879,HA
3283821,IL2RG
3283821,IL2RB
3283821,IL15RA
1379623,TACR1
3283992,GHSR
1539599,ADRB1
3284105,F7
2335072,pbpA
2335325,DGAT1
2335860,C5
217548,P2RY12
2464709,P2RX3
2739871,CD19
3283863,nadA
674936,dacB
674936,ftsI
674936,mrcA
674936,mrcB
674936,dacA
674936,mrdA
674936,dacC
3283840,ptxA
3283840,ptxB
3283840,ptxC
3283840,ptxD
3283840,ptxE
3283832,P
3284105,PROS1
3283870,NP
3283833,SLC5A2
2832378,VEGFA
1525716,CHRM4
2832092,ADORA2A
2464813,JAK2
3283827,JAK2
2335072,pbp2
3283981,F7
3283886,MEN1
3284105,PROC
431806,GUCY1B1
431806,GUCY1B2
431806,GUCY1A2
431806,GUCY1A1
3283829,P2RY12
3283990,fhbP
2464759,COL7A1
3283841,prn
2464809,IDH2
2739905,BCL11A
2739906,PTH1R
3283830,AGTR1
3284105,F9
3283922,ACHE
2464813,JAK1
3283820,GART
2197831,PPARD
2486529,HBB
3283985,pagA
497230,pbpX
2336124,APH1A
2336124,PSENEN
2336124,APH1B
2336124,PSEN1
2336124,NCSTN
2336124,PSEN2
3283869,GP
2039293,SNAP25
3283853,NA
3283831,P2RY12
2335072,pbp1a
2335072,pbp1b
2335072,pbp2a
2335072,pbp2b
2335072,PBP2X
2335072,pbp3
3283837,S
2739723,CD3E
2739723,CD3G
2739723,CD3D
2335946,gE
2335072,pbp4
3283820,thyA
2464810,ADRB1
2464813,TYK2
2335574,CFTR
2832585,CFTR
2739832,CFB
2464809,IDH1
3283891,HDAC1
3283891,HDAC3
3283891,HDAC6
3283891,HDAC2
3283891,HDAC5
3283891,HDAC7
3283891,HDAC8
3283891,HDAC11
3283891,HDAC4
3283891,HDAC9
3283891,HDAC10
9097,TUBB4B
9097,TUBB1
9097,TUBA3C
9097,TUBA4A
9097,TUBB3
9097,TUBA1A
9097,TUBB4A
9097,TUBB8
9097,TUBB
9097,TUBA1B
9097,TUBA1C
9097,TUBA3E
9097,TUBB2A
9097,TUBB2B
9097,TUBB6
3283870,GP
3283987,F
3283824,P2RY12
304903,dacB
304903,ftsI
304903,mrcA
304903,mrcB
304903,dacA
304903,mrdA
304903,dacC
3283862,nhba
1616,gyrB
1616,gyrA
3284105,F2
3283983,F2
1380662,PLG
1381240,INSR
2465012,INSR
3283823,pol
3283876,NA
3283868,HA
2365285,bla
2365285,blaT-3
2365285,blaT-4
2365285,blaT-5
2365285,blaT-6
2465038,ADAMTS13
1062842,mrdA
3283873,S
3283875,HA
236376,GNRHR
1525716,CHRM1
678138,HTR1A
3283820,DHFR
2739706,F8
3283827,JAK1
2335072,mecA
2856578,ABL1
2856578,BCR
3284105,F10
2537505,MAGEA4
1380662,ADORA1
3283834,P2RY12
497230,dacB
497230,ftsI
497230,mrcA
497230,mrcB
497230,dacA
497230,mrdA
497230,dacC
2832447,S
3283871,S
3283823,P
3283982,PROS1
3283839,fhaB
1380662,F2
3283969,EGFR
3283825,DPP4
3283832,pol
3283827,ACVR1
3283852,HA
60268,THRA
60268,THRB
3283980,F
2486501,DMD
304903,pbpA
3283872,S
2197912,IFNA2
3283828,CRBN
3283828,DDB1
3283828,CUL4A
3283828,RBX1
2739723,DLL3
2464946,TUBB4B
2464946,TUBB1
2464946,TUBA3C
2464946,TUBA4A
2464946,TUBB3
2464946,TUBA1A
2464946,TUBB4A
2464946,TUBB8
2464946,TUBB
2464946,TUBA1B
2464946,TUBA1C
2464946,TUBA3E
2464946,TUBB2A
2464946,TUBB2B
2464946,TUBB6
1381706,TUBB4B
1381706,TUBB1
1381706,TUBA3C
1381706,TUBA4A
1381706,TUBB3
1381706,TUBA1A
1381706,TUBB4A
1381706,TUBB8
1381706,TUBB
1381706,TUBA1B
1381706,TUBA1C
1381706,TUBA3E
1381706,TUBB2A
1381706,TUBB2B
1381706,TUBB6
1121923,EEF2
2832433,ERBB2
1382073,TUBB4B
1382073,TUBB1
1382073,TUBA3C
1382073,TUBA4A
1382073,TUBB3
1382073,TUBA1A
1382073,TUBB4A
1382073,TUBB8
1382073,TUBB
1382073,TUBA1B
1382073,TUBA1C
1382073,TUBA3E
1382073,TUBB2A
1382073,TUBB2B
1382073,TUBB6
1926772,TOP1
1381746,EEF2
1381943,EEF2
1381051,RPSA
1381051,RPS27
1381051,RPS6
1381051,RPS2
1381051,RPS3
1381051,RPS3A
1381051,RPS4X
1381051,RPS4Y1
1381051,RPS5
1381051,RPS7
1381051,RPS8
1381051,RPS9
1381051,RPS10
1381051,RPS11
1381051,RPS12
1381051,RPS13
1381051,RPS14
1381051,RPS15
1381051,RPS15A
1381051,RPS16
1381051,RPS17
1381051,RPS18
1381051,RPS19
1381051,RPS20
1381051,RPS21
1381051,RPS23
1381051,RPS24
1381051,RPS25
1381051,RPS26
1381051,RPS27A
1381051,RPS28
1381051,RPS29
1381051,FAU
1381051,RPL3
1381051,RPL4
1381051,RPL5
1381051,RPL6
1381051,RPL7
1381051,RPL7A
1381051,RPL8
1381051,RPL9
1381051,RPL9P7
1381051,RPL9P8
1381051,RPL9P9
1381051,RPL10
1381051,RPL10A
1381051,RPL11
1381051,RPL12
1381051,RPL13
1381051,RPL13A
1381051,RPL14
1381051,RPL15
1381051,RPL17
1381051,RPL18
1381051,RPL18A
1381051,RPL19
1381051,RPL21
1381051,RPL22
1381051,RPL23
1381051,RPL23A
1381051,RPL24
1381051,RPL26
1381051,RPL27
1381051,RPL27A
1381051,RPL28
1381051,RPL29
1381051,RPL30
1381051,RPL31
1381051,RPL32
1381051,RPL34
1381051,RPL35
1381051,RPL35A
1381051,RPL36
1381051,RPL36A
1381051,RPL37
1381051,RPL37A
1381051,RPL38
1381051,RPL39
1381051,RPL41
1381051,RPLP0
1381051,RPLP1
1380849,EEF2
2739704,ERBB2
2832373,CD52
1121869,TUBB4B
1121869,TUBB1
1121869,TUBA3C
1121869,TUBA4A
1121869,TUBB3
1121869,TUBA1A
1121869,TUBB4A
1121869,TUBB8
1121869,TUBB
1121869,TUBA1B
1121869,TUBA1C
1121869,TUBA3E
1121869,TUBB2A
1121869,TUBB2B
1121869,TUBB6
1381807,EEF2
2739743,AXL
1381996,TUBB4B
1381996,TUBB1
1381996,TUBA3C
1381996,TUBA4A
1381996,TUBB3
1381996,TUBA1A
1381996,TUBB4A
1381996,TUBB8
1381996,TUBB
1381996,TUBA1B
1381996,TUBA1C
1381996,TUBA3E
1381996,TUBB2A
1381996,TUBB2B
1381996,TUBB6
1380156,RPSA
1380156,RPS27
1380156,RPS6
1380156,RPS2
1380156,RPS3
1380156,RPS3A
1380156,RPS4X
1380156,RPS4Y1
1380156,RPS5
1380156,RPS7
1380156,RPS8
1380156,RPS9
1380156,RPS10
1380156,RPS11
1380156,RPS12
1380156,RPS13
1380156,RPS14
1380156,RPS15
1380156,RPS15A
1380156,RPS16
1380156,RPS17
1380156,RPS18
1380156,RPS19
1380156,RPS20
1380156,RPS21
1380156,RPS23
1380156,RPS24
1380156,RPS25
1380156,RPS26
1380156,RPS27A
1380156,RPS28
