NCT_ID,Disease,y,p,p_adj,is_offmech
NCT03134872,NSCLC,0,0.16849180516588197,0.16849180516588197,0
NCT03065075,urinary retention,1,0.4053323930000282,0.4053323930000282,0
NCT03374956,Obesity,0,0.003642666267987148,0.003642666267987148,0
NCT03208933,Idiopathic Pulmonary Fibrosis,0,0.0025193618054230055,0.0025193618054230055,0
NCT03232073,Multiple Sclerosis,0,0.007340757018002515,0.007340757018002515,0
NCT02961257,Prostate Cancer Metastatic,0,0.47905754689161356,0.47905754689161356,0
NCT03070522,Cystic Fibrosis Pulmonary Exacerbation,1,0.6207610810476742,0.6207610810476742,1
NCT03022240,Cognitive Change; Behavior,0,0.009785205224185588,0.009785205224185588,0
NCT03425474,sedation,0,0.03615261655182083,0.03615261655182083,0
NCT02947269,postoperative ileus,1,0.5444605280123114,0.5444605280123114,0
NCT02720198,Major Depressive Disorder,0,0.39826166301532384,0.39826166301532384,0
NCT03065309,hypotension,0,0.002135320670662143,0.002135320670662143,0
NCT03669484,General Anaesthesia,0,0.4200398221069953,0.4200398221069953,0
NCT03235479,migraine,0,0.022888015348814034,0.022888015348814034,0
NCT03237845,migraine,0,0.022888015348814034,0.022888015348814034,0
NCT03055026,Extended Antithrombotic Prophylaxis After Laparoscopic Surgery for Colorectal Cancer,0,0.441858341624358,0.441858341624358,0
NCT03181386,Atrial Fibrillation; Periodontal Disease; Hemorrhage,0,0.15599320914578269,0.15599320914578269,0
NCT04569279,Cerebral Vein Thrombosis,0,0.22202322218893955,0.22202322218893955,0
NCT02959476,Pain,0,0.01580260223047302,0.01580260223047302,0
NCT02855944,Primary Peritoneal Cancer,0,0.0020489110228910376,0.0020489110228910376,0
NCT02975934,Prostate Cancer,0,0.0739021890026491,0.0739021890026491,0
NCT03112603,Graft-versus-host Disease (GVHD),0,0.41055089187168176,0.41055089187168176,0
NCT03110562,Multiple Myeloma,0,0.0010943402649132106,0.0010943402649132106,0
NCT03022240,Cognitive Change; Behavior,0,0.012530768272554269,0.012530768272554269,0
NCT02713945,Noonan Syndrome,0,0.5744770397144302,0.5744770397144302,0
NCT03061214,Type 2 Diabetes,0,0.014520734034199487,0.014520734034199487,0
NCT03076112,Type 2 Diabetes,0,0.019336053678958385,0.019336053678958385,0
NCT03115112,Type 2 Diabetes,0,0.030170035740694056,0.030170035740694056,0
NCT03242018,Type 2 Diabetes,0,0.02695461396870854,0.02695461396870854,0
NCT03242252,Type 2 Diabetes,0,0.02164155083189288,0.02164155083189288,0
NCT03285594,Type 2 Diabetes Mellitus,0,0.04695838148986683,0.04695838148986683,0
NCT03351478,Type 2 Diabetes Mellitus,0,0.020381382881756383,0.020381382881756383,0
NCT03260894,Renal Cell Carcinoma (RCC),0,0.48797014356231,0.48797014356231,0
NCT03373201,insomnia,0,0.020845116227726692,0.020845116227726692,0
NCT03277248,Multiple Sclerosis,0,0.07541401535721703,0.07541401535721703,0
NCT03277261,Multiple Sclerosis,0,0.07516150960808508,0.07516150960808508,0
NCT02617290,Coronary Artery Disease; Myocardial Ischemia; Myocardial Infarction; Stent Thrombosis; Cardiovascular Diseases,1,0.17950755466758384,0.17950755466758384,0
NCT02997358,leiomyosarcoma,0,0.19058019000046675,0.19058019000046675,0
NCT03290378,Pain Management,0,0.013967208764406297,0.013967208764406297,0
NCT03395808,Pain Management,0,0.005001686738404207,0.005001686738404207,0
NCT03191903,Osteoarthritis,0,0.10775605875710884,0.10775605875710884,0
NCT03390036,Osteoarthritis,0,0.11175072276920399,0.11175072276920399,0
NCT03118297,contraception,0,0.015894796382699097,0.015894796382699097,0
NCT03086343,Rheumatoid Arthritis,0,0.019008957107586454,0.019008957107586454,0
NCT03104374,Psoriatic Arthritis,0,0.003134765941347966,0.003134765941347966,0
NCT03104400,Psoriatic Arthritis,0,0.005288038642695427,0.005288038642695427,0
NCT03345836,Crohn's disease,0,0.23436836511353096,0.23436836511353096,0
NCT03345849,Crohn's disease,0,0.2194409818648181,0.2194409818648181,0
NCT02957786,smoking cessation,0,0.001426734255039858,0.001426734255039858,0
NCT03262662,tobacco use disorder,0,0.14762670287674204,0.14762670287674204,0
NCT02908672,Advanced Melanoma,0,0.017244565162515903,0.017244565162515903,0
NCT03069352,Acute Myeloid Leukemia,1,0.9318222738724327,0.9318222738724327,0
NCT03112174,Cell Lymphoma,0,0.6621715064593483,0.6621715064593483,0
NCT03108625,Major Depressive Disorder,0,0.16090632373750316,0.16090632373750316,0
NCT02901041,alcohol dependence,1,0.7281165161732155,0.7281165161732155,0
NCT03067441,Hypercholesterolemia,0,0.049751580926620936,0.049751580926620936,0
NCT03275285,Multiple Myeloma,0,0.02705339206393672,0.02705339206393672,0
NCT02997202,Acute Myeloid Leukemia,1,0.9543978908786135,0.9543978908786135,0
NCT02851797,Duchenne muscular dystrophy,0,0.26129144615495103,0.26129144615495103,0
NCT02947347,Follicular Lymphoma,0,0.006980739525514675,0.006980739525514675,0
NCT02959944,Chronic Graft Versus Host Disease,1,0.5712724837270897,0.5712724837270897,0
NCT02502175,Medication-assisted Treatment of Opioid Use Disorder,0,0.4848628010018299,0.4848628010018299,0
NCT02987543,Prostate Cancer,0,0.28516749060831686,0.28516749060831686,0
NCT02629042,Pulpitis,0,0.39679492182156845,0.39679492182156845,0
NCT02964936,chronic kidney disease,0,0.0019785025013701963,0.0019785025013701963,0
NCT02988973,chronic kidney disease,0,0.0018232335176806042,0.0018232335176806042,0
NCT02885636,Congestive heart failure,0,0.8056197986798622,0.8056197986798622,1
NCT02664649,Symptomatic Aortic Stenosis; Eligible for Transcatheter Aortic Valve Replacement,1,0.3441666094879065,0.3441666094879065,0
NCT02935530,venous thromboembolism,0,0.010181998446177587,0.010181998446177587,0
NCT02662569,Diabetes,0,0.15767757519814635,0.15767757519814635,0
NCT02679261,Bicuspid Aortic Valve,1,0.4551842333195209,0.4551842333195209,0
NCT03433196,Hypercholesterolemia in Coronaory Heart Disease,0,0.23959367265853398,0.23959367265853398,0
NCT02870478,Myopia,0,0.031376453236730606,0.031376453236730606,0
NCT02723383,alcohol use disorder,1,0.6396134250153945,0.6396134250153945,0
NCT03001076,Hypercholesterolemia; Atherosclerosis; Statin Adverse Reaction,0,0.4399547521687115,0.4399547521687115,0
NCT02604173,Acute Mountain Sickness,0,0.3314014834659456,0.3314014834659456,0
NCT02949674,Pain,0,0.007254552118530264,0.007254552118530264,0
NCT02634788,Pain,0,0.013115852766101471,0.013115852766101471,0
NCT02741791,Major Depressive Disorder,0,0.39547313277501117,0.39547313277501117,0
NCT02617017,Parkinson' Disease,1,0.6516454795772656,0.6516454795772656,0
NCT02820987,Septic Shock,0,0.0013421282747710732,0.0013421282747710732,0
NCT02514278,Organ Preservation in Rectal Cancer,0,0.372766413399834,0.372766413399834,0
NCT02551237,Advanced Rectal Carcinoma,0,0.3437805520933374,0.3437805520933374,0
NCT02700815,Acute Pain,0,0.008426690168076859,0.008426690168076859,0
NCT02670538,Treatment of the Depressive Episode in Participants With Bipolar I Disorder,0,0.33405975307726654,0.33405975307726654,0
NCT02670551,Depression,0,0.39338529416382106,0.39338529416382106,0
NCT02688400,Osteoarthritis,0,0.043267565962659946,0.043267565962659946,0
NCT02703363,Depression,1,0.48396421663220074,0.48396421663220074,0
NCT02725411,Low Back Pain,0,0.0025219070247316745,0.0025219070247316745,0
NCT02898610,stroke,1,0.05693963406950394,0.05693963406950394,0
NCT02737501,Anaplastic Lymphoma,0,0.25773675977422794,0.25773675977422794,0
NCT02913326,Thromboembolism,0,0.470901411831009,0.470901411831009,0
NCT02681094,Type 2 Diabetes,0,0.021071126644145018,0.021071126644145018,0
NCT02725593,Type 2 Diabetes Mellitus,1,0.12378313015261636,0.12378313015261636,0
NCT02876835,anemia,0,0.0007966958146881449,0.0007966958146881449,0
NCT02879305,aspergillosis,0,0.3004797062253802,0.3004797062253802,0
NCT02121262,Macular Edema,0,0.13624013772917742,0.13624013772917742,0
NCT02767219,Glaucoma,0,0.2992805426266771,0.2992805426266771,0
NCT02794441,Migraine,0,0.9087364738606947,0.9087364738606947,0
NCT02811978,Multiple Myeloma,0,0.02763955453465518,0.02763955453465518,0
NCT02904538,Pain Management After Surgery,0,0.5803868565247886,0.5803868565247886,0
NCT02873689,Heartburn; Gastroesophageal Reflux Disease,1,0.454849629829664,0.454849629829664,0
NCT02700815,Acute Pain,0,0.0014875856844836013,0.0014875856844836013,0
NCT02128685,threatened miscarriage,1,0.7401553667048963,0.7401553667048963,0
NCT02900378,Chronic Heart Failure With Reduced Ejection Fraction,0,0.533001448140484,0.533001448140484,0
NCT02677896,Prostate Cancer,0,0.6589655520553608,0.6589655520553608,0
NCT02890173,Essential Hypertension,0,0.01416107302203847,0.01416107302203847,0
NCT02995694,Atrophic Vaginitis,0,0.4025695817727314,0.4025695817727314,0
NCT02763579,Lung Cancer,0,0.0911427095234877,0.0911427095234877,0
NCT02634580,Hypercholesterolemia,0,0.03387038617683334,0.03387038617683334,0
NCT02748057,Hypercholesterolemia; Familial Hypercholesterolemia,0,0.20783285396563897,0.20783285396563897,0
NCT02749994,Hypercholesterolemia,0,0.022282933033968964,0.022282933033968964,0
NCT02823353,primary biliary cirrhosis,0,0.47756870009262153,0.47756870009262153,0
NCT03001817,severe hypertriglyceridemia,0,0.20318590948940338,0.20318590948940338,0
NCT03011450,severe hypertriglyceridemia,0,0.3181320360392408,0.3181320360392408,0
NCT02880540,Obesity,0,0.0007400384464015262,0.0007400384464015262,0
NCT03025789,"Trypanosomiasis, African; Sleeping Sickness; Trypanosomiasis; Gambian",0,0.6028373343339395,0.6028373343339395,0
NCT02873936,Rheumatoid Arthritis,0,0.0051827069798738665,0.0051827069798738665,0
NCT02886728,Rheumatoid Arthritis,0,0.0035792025994615846,0.0035792025994615846,0
NCT02889796,Rheumatoid Arthritis,0,0.00417742342540531,0.00417742342540531,0
NCT02914522,ulcerative colitis,0,0.5705155999296581,0.5705155999296581,0
NCT02914561,Crohn's disease,0,0.10842510440492067,0.10842510440492067,0
NCT03004469,androgenetic alopecia,0,0.6287681091925104,0.6287681091925104,0
NCT02751632,Psychotic Disorders; Personality Disorders; Clinical High Risk,0,0.7476101129832903,0.7476101129832903,0
NCT02980133,asthma,0,0.6282653567736232,0.6282653567736232,0
NCT02695771,Urinary Bladder Neoplasms,0,0.1900404271757115,0.1900404271757115,0
NCT02807636,Metastatic Urothelial Carcinoma,0,0.5374010980173471,0.5374010980173471,0
NCT02993731,"Carcinoma, Pancreatic Ductal",0,0.3169666340157825,0.3169666340157825,0
NCT02769481,Type 2 Diabetes,0,0.025676896854013587,0.025676896854013587,0
NCT03062280,Congenital Adrenal Hyperplasia,0,0.24998030832854826,0.24998030832854826,0
NCT02950051,Previously Untreated Chronic Lymphocytic Leukemia,0,0.08289727967185867,0.08289727967185867,0
NCT03022253,Patent Ductus Arteriosus,0,0.16545442714234637,0.16545442714234637,0
NCT02597361,"Ehlers-Danlos Syndrome, Vascular Type",0,0.42605378768157437,0.42605378768157437,0
NCT02934698,cystic fibrosis,0,0.025176237990021933,0.025176237990021933,0
NCT02778880,Pain; Traumatic Limb Injury,0,0.5114840392236445,0.5114840392236445,0
NCT03081416,Headache; Intranasal Ketamine,1,0.3253186212484095,0.3253186212484095,0
NCT02905045,Pain Relief,0,0.2222729750842385,0.2222729750842385,0
NCT02905058,Pain Relief,0,0.21443317029158684,0.21443317029158684,0
NCT02582866,epilepsy,0,0.004056367455449629,0.004056367455449629,0
NCT03419975,open-angle glaucoma,0,0.0015331432875176688,0.0015331432875176688,0
NCT02705534,Cirrhosis,0,0.0022596725294910533,0.0022596725294910533,0
NCT02783729,insomnia,0,0.0045965431341254605,0.0045965431341254605,0
NCT02600923,Advanced Breast Cancer,0,0.29320673007739295,0.29320673007739295,0
NCT03241472,Infertility,0,0.0005303451851083776,0.0005303451851083776,0
NCT02578368,gastric cancer,0,0.15910934893874212,0.15910934893874212,0
NCT02651155,constipation,0,0.0160407058133163,0.0160407058133163,0
NCT02695719,chronic idiopathic constipation,0,0.01984983733664643,0.01984983733664643,0
NCT02729909,constipation,0,0.0160407058133163,0.0160407058133163,0
NCT02766777,functional constipation,0,0.578605189048447,0.578605189048447,0
NCT02112578,Vertigo,0,0.35874735109606004,0.35874735109606004,0
NCT02386319,Anxiety,0,0.0042829202219255205,0.0042829202219255205,0
NCT02536417,Delirium,0,0.44159683594770316,0.44159683594770316,0
NCT02522780,ulcerative colitis,1,0.010409117924027404,0.010409117924027404,0
NCT02593097,Migraine,1,0.02124060980191417,0.02124060980191417,0
NCT02752412,Type 2 Diabetes Mellitus,0,0.004064591023216834,0.004064591023216834,0
NCT02794792,Type 2 Diabetes Mellitus,0,0.005852437452231869,0.005852437452231869,0
NCT02831361,Type 2 Diabetes Mellitus,0,0.023852186577461652,0.023852186577461652,0
NCT02926950,Type 2 Diabetes Mellitus,0,0.021644899079120948,0.021644899079120948,0
NCT03320694,Management of Gestational Diabetes,0,0.4315655827505463,0.4315655827505463,0
NCT03792984,Polycystic Ovary Syndrome; Vitamin D Deficiency/Insufficiency,0,0.5241861768950852,0.5241861768950852,0
NCT02558010,Pain,0,0.12753423651585538,0.12753423651585538,0
NCT02831569,Pain,0,0.3978391419735619,0.3978391419735619,0
NCT02634801,Plaque Psoriasis,0,0.060422099149105735,0.060422099149105735,0
NCT02772965,Pediatric Crohn's Disease,1,0.36285052269625284,0.36285052269625284,0
NCT03148860,Psoriatic Arthritis,0,0.0038406196395788504,0.0038406196395788504,0
NCT03332719,Rheumatoid Arthritis,0,0.07465844610290642,0.07465844610290642,0
NCT02346201,Apathy,0,0.31650467855072384,0.31650467855072384,0
NCT02650609,Chronic Subdural Hematomas,0,0.6392874398245271,0.6392874398245271,0
NCT02666703,Cardiopulmonary Bypass,0,0.3099740583590148,0.3099740583590148,0
NCT02887976,Prostate Cancer,0,0.1551869756859532,0.1551869756859532,0
NCT02985229,medical abortion,0,0.0016403858532056496,0.0016403858532056496,0
NCT02703363,Depression,1,0.7850627768795883,0.7850627768795883,0
NCT02751931,Neurogenic Detrusor Overactivity,0,0.5668370372346462,0.5668370372346462,0
NCT02202967,anemia,0,0.08736290706225339,0.08736290706225339,0
NCT02985229,medical abortion,0,0.001522427232101237,0.001522427232101237,0
NCT02896205,Systemic Sclerosis; Scleroderma; Interstitial Lung Disease,1,0.33055331355572026,0.33055331355572026,0
NCT02652585,Alcoholism,0,0.48258587535593656,0.48258587535593656,0
NCT02696434,Use in Conjunction With Buprenorphine in Adults With Opioid Use Disorder,0,0.4353461340316619,0.4353461340316619,0
NCT02521662,smoking cessation,0,0.004503512754513272,0.004503512754513272,0
NCT02802345,Idiopathic Pulmonary Fibrosis,0,0.006271587951526912,0.006271587951526912,0
NCT03215797,hypotension,0,0.0010749237410200634,0.0010749237410200634,0
NCT02694328,Schizophrenia,0,0.3871379091553967,0.3871379091553967,0
NCT02861859,Breast Cancer,0,0.3399733605574339,0.3399733605574339,0
NCT02815709,pain,0,0.006688468721279426,0.006688468721279426,0
NCT02820324,pain,0,0.006688468721279426,0.006688468721279426,0
NCT04140058,Hypotension; Nausea; Vomiting,0,0.2271247637145651,0.2271247637145651,0
NCT02638337,vaginal dryness,0,0.6417595795609549,0.6417595795609549,0
NCT02754882,Lung Cancer,0,0.32457923518699094,0.32457923518699094,0
NCT02775435,Lung Cancer,0,0.41487464757880427,0.41487464757880427,0
NCT02810457,Lung Cancer,0,0.5559075165054709,0.5559075165054709,0
NCT03998969,Esophageal Disease,0,0.4106411590159701,0.4106411590159701,0
NCT02578680,Lung Cancer,0,0.4021901717776338,0.4021901717776338,0
NCT02657434,Lung Cancer,0,0.236599032491739,0.236599032491739,0
NCT02899299,Mesothelioma,0,0.17277445310113096,0.17277445310113096,0
NCT03950674,Lung Cancer,0,0.31399301205096614,0.31399301205096614,0
NCT02849626,epilepsy,0,0.02298733947179714,0.02298733947179714,0
NCT02407782,scabies,0,0.421372749647454,0.421372749647454,0
NCT01657448,dysuria,0,0.2471140463366584,0.2471140463366584,0
NCT02806713,pain,0,0.059864446783833215,0.059864446783833215,0
NCT02970292,schizophrenia,1,0.5355139353770937,0.5355139353770937,0
NCT02689778,diabetic nephropathy,0,0.4622593661015527,0.4622593661015527,0
NCT02697331,Preterm Birth; Twin Dichorionic Diamniotic Placenta,0,0.4895977339272227,0.4895977339272227,0
NCT02736032,Infertility,0,0.0066222104636026475,0.0066222104636026475,0
NCT03043820,schizophrenia,0,0.8423236545504453,0.8423236545504453,0
NCT02924727,Acute Myocardial Infarction,0,0.024940320345264364,0.024940320345264364,0
NCT02941926,Breast Cancer,0,0.4336224297735936,0.4336224297735936,0
NCT02563327,Tuberculosis,0,0.04219349884965185,0.04219349884965185,0
NCT02833948,Aortic Valve Stenosis; Cardiovascular Diseases; Heart Valve Diseases; Ventricular Outflow Obstruction; Thrombosis,0,0.45771740153673274,0.45771740153673274,0
NCT02846532,Thrombosis,0,0.36722029358559755,0.36722029358559755,0
NCT02839642,Classical progressive supranuclear palsy,0,0.6080999742702856,0.6080999742702856,0
NCT02949674,Pain,0,0.0018804533730846472,0.0018804533730846472,0
NCT02558231,Pulmonary Arterial Hypertension,1,0.03894053408998608,0.03894053408998608,0
NCT02738879,Type 2 Diabetes Mellitus,0,0.03341656306207165,0.03341656306207165,0
NCT02791490,Type 2 Diabetes Mellitus,0,0.07088938068121182,0.07088938068121182,0
NCT02684006,Cell Cancer,0,0.04645850594835051,0.04645850594835051,0
NCT02750306,Alzheimer's Disease,0,0.9439762816058469,0.9439762816058469,0
NCT02791230,transthyretin amyloid cardiomyopathy,0,0.03939718755463392,0.03939718755463392,0
NCT02675998,hyperphosphatemia,0,0.20768056442991956,0.20768056442991956,0
NCT02727751,irritable bowel syndrome,0,0.0006421311605298166,0.0006421311605298166,0
NCT02964273,Autosomal Dominant Polycystic Kidney Disease (ADPKD),0,0.5869067492951479,0.5869067492951479,0
NCT02273804,Obese Children and Adolescents,0,0.6721808298158554,0.6721808298158554,0
NCT02566993,Lung Cancer,0,0.019791747213279424,0.019791747213279424,0
NCT02903004,Tube Cancer,0,0.07860840680852613,0.07860840680852613,0
NCT02982161,Acute Pain,0,0.0031772703115245807,0.0031772703115245807,0
NCT02578901,Thrombocytopenia,0,0.04113620854404164,0.04113620854404164,0
NCT02702128,Peri-operative Hemorrhage or Hematoma; Surgery; Retrognathism,0,0.5339899594624142,0.5339899594624142,0
NCT02993341,Hip Fracture; Anemia,0,0.40861260641146285,0.40861260641146285,0
NCT03060889,Placenta Previa,0,0.22878555319969812,0.22878555319969812,0
NCT02914509,open-angle glaucoma,0,0.004087634705652705,0.004087634705652705,0
NCT02556424,Inflammatory Macular Edema,0,0.35544085665457414,0.35544085665457414,0
NCT02828163,pemphigus vulgaris,0,0.24244507849653152,0.24244507849653152,0
NCT02828020,migraine,0,0.015217409004877358,0.015217409004877358,0
